title,author,lyric,lyric_en,href
Sosseguei,Jorge & Mateus,"Tô virado já tem uns três dias Tô bebendo o que eu jamais bebi Vou falar o que eu nunca falei É a primeira e a última vez Eu sosseguei Ontem foi a despedida da balada Dessa vida de solteiro Eu sosseguei Mudei a rota e meus planos O que eu tava procurando Eu achei, em você Se quer cinema eu sou o par perfeito Quer curtir balada já tem seu parceiro Ou ficar em casa amando o dia inteiro Ou dividir comigo o seu brigadeiro E nessa vida agora somos dois, três, quatro Quantos você quiser A partir de hoje, eu sou um homem de uma só mulher","I've been drunk for about three days I'm drinking what I've never drunk I'm going to say what I've never said It's the first and last time I calmed down Yesterday was the farewell to the party This single life I calmed down I changed the route and my plans What I was looking for I found it, in you If you want cinema, I'm the perfect match If you want to go partying, you already have your partner Or stay at home and love all day Or share your brigadeiro with me And in this life now there are two, three, four of us As many as you want From today onwards, I'm a one-woman man",https://www.letras.mus.br/jorge-mateus/eu-sosseguei/
Chora Peito,Chrystian & Ralf,"Olho na janela a minha frente E junto com a chuva Choro a falta de você Não vai adiantar Dizer que não te quero Você é minha luz, o meu céu, o meu ser Em algum momento de incerteza Olhe nos meus olhos E você vai ver, refletidos neles Nossos momentos lindos Vale a pena crer, Nesse grande amor Chora peito Me mata de uma vez Porque aos poucos Eu não vou morrer Chora peito Me mata de uma vez Pra não dar tempo De pensar em você Olho na janela a minha frente E junto com a chuva Choro a falta de você Não vai adiantar Dizer que não te quero Vale a pena crer Nesse grande amor Chora peito Me mata de uma vez Porque aos poucos Eu não vou morrer Chora peito Me mata de uma vez Porque aos poucos Eu não vou morrer Chora peito Me mata de uma vez Pra não dar tempo De pensar em você","I look at the window in front of me And along with the rain I cry for the lack of you It won't help Saying that I don't want you You are my light, my sky, my being In some moment of uncertainty Look into my eyes And you will see, reflected in them Our beautiful moments It's worth believing, In this great love Cry chest Kills me at once Because little by little I'm not going to die Cry chest Kill me at once So I don't have time To think about you I look at the window in front of me And together with the rain I cry for the lack of you It won't do any good Saying that I don't want you It's worth believing in this great love Cry your chest Kills me at once Because little by little I'm not going to die Cry your chest Kill me at once Because little by little I won't dying Cry chest Kills me at once So I don't have time To think about you",https://www.letras.mus.br/christian-e-ralf/45245/
Assino Com X,Gilberto e Gilmar,"Não sei de onde vim, não sei pra onde vou Perdi a memória, não sei quem eu sou Estou preso num quarto com grades de aço Estão dizendo que matei por amor Não lembro o que eu fiz, ninguém eu matei Meu nome não sei, assino com x Meu Deus não fiz nada que fosse errado Não sou o culpado, me tirem daqui Eles pensam que estou fingindo Mas é a pura verdade Perdi o sentido de tudo Minha mente está apagada Hoje é o dia do meu julgamento Estou doente, não lembro o passado Não tenho nenhuma resposta Certamente serei condenado","I don't know where I came from, I don't know where I'm going I lost my memory, I don't know who I am I'm trapped in a room with steel bars They're saying I killed for love I don't remember what I did, no one I killed My name I don't know, I sign com past I have no answer I will certainly be condemned",https://www.letras.mus.br/gilberto-e-gilmar/356022/
Cordão de Ouro,Trio Parada Dura,Aquele cordão de ouro que você me deu Tirei do pescoço e guardei pra não recordar De um passado tão lindo que a gente viveu Passado que infelizmente jamais voltará Aquele cordão de ouro me deixa tão triste Me faz reviver os momentos de amor com você Fui obrigado a guardar para não ter que lembrar Das nossas noites de tanto prazer Cordão de ouro Pra que recordar? Se ela adora outro agora E não pensa em voltar Cordão de ouro Não quero mais te ver Pra não ter que chorar Quando eu me lembrar De quem me deu você Cordão de ouro Pra que recordar? Se ela agora outro adora E não pensa em voltar Cordão de ouro Não quero mais te ver Pra não ter que chorar Quando eu me lembrar De quem me deu você,That gold chain you gave me I took it off my neck and kept it so I wouldn't remember Such a beautiful past that we lived A past that unfortunately will never come back That gold chain makes me so sad It makes me relive the moments of love with you I was forced to save it so you don't have to remember Our nights of so much pleasure Golden cord Why remember? If she loves someone else now And doesn't think about coming back Golden cord I don't want to see you anymore So I don't have to cry When I remember Who gave you to me Golden cord Why remember? If she now loves someone else And doesn't think about coming back Golden chain I don't want to see you anymore So I don't have to cry When I remember Who gave you to me,https://www.letras.mus.br/trio-parada-dura/cordao-de-ouro/
Se Olha no Espelho (part. Cristiano Araújo),Maiara e Maraisa,"Ela não sabe se produzir Ela não sabe escolher a cor do batom Ela não faz ideia do que vestir Tá doida pra por o seu moletom Pra ficar no quarto deitada na cama Se escondendo do mundo e de quem te ama E fez da internet sua melhor amiga Fugindo da realidade da vida Ela não tem noção do quanto ela é linda E que quando sorri mais bonita ainda Só que ela não sabe que pra te ver feliz eu faria de tudo Pra mudar seu mundo Coloca um vestido e um batom vermelho E experimenta se olhar no espelho Pra gente sair escolhe alguma roupa Você fica linda usando qualquer coisa Mas se não quiser, fico aí com você No sábado a noite assistindo TV Um filme ruim e um vinho barato O que importa é ficar do seu lado","She doesn't know how to produce She doesn't know how to choose the color of her lipstick She has no idea what to wear She's dying to put on her sweatshirt To stay in her room lying in bed Hiding from the world and from those who love you And she made the internet her best friend Running away from the reality of life She has no idea how beautiful she is And that when she smiles even more beautiful But she doesn't know that to see you happy I would do anything To change your world Put on a dress and red lipstick And try looking at yourself in the mirror For us to go out, choose some clothes You look beautiful wearing anything But if you don't want to, I'll stay there with you On Saturday night watching TV A bad movie and cheap wine What matters is staying by your side",https://www.letras.mus.br/maiara-maraisa/se-olha-no-espelho/
Lua,Nilson Neto,"A Lua me disse que você tá bem As estrelas no céu não têm a mesma cor Se é verdade ou mentira eu não sei também Só tô contando o que a Lua me falou De mentira em mentira De madrugada em madrugada Cada história diferente Que de verdade não tem nada E cada noite que eu vivo nessa vida Eu lembro de você Na volta pra casa, depois da balada A Lua vem dizer Que você tá com saudade Mesmo toda a cidade Falando que não tá Eu não quero acreditar Porque no fundo eu também tô Eu sei que o Sol te contou, tá doendo A Lua e o Sol tá vendo Menos eu e você, ê, ê E cada noite que eu vivo nessa vida Eu lembro de você Na volta pra casa, depois da balada A Lua vem dizer Que você tá com saudade Mesmo toda a cidade Falando que não tá Eu não quero acreditar Porque no fundo eu também tô Eu sei que o Sol te contou, tá doendo A Lua e o Sol tá vendo Menos eu e você, ê, ê Menos eu e você Menos eu e você","The Moon told me that you're fine The stars in the sky don't have the same color If it's true or false I don't know either I'm just telling you what the Moon told me From lie to lie From dawn to dawn Each different story Not really there is nothing And every night that I live in this life I remember you On the way home, after the party The Moon comes to say That you miss me Even though the whole city Says that you don't I don't want to believe it Because deep down inside I miss you too Me I know the Sun told you, it's hurting The Moon and the Sun are watching Less than you and me, yeah, yeah And every night that I live in this life I remember you On the way home, after the party The Moon comes to say That you You miss me Even though the whole city says you don't I don't want to believe it Because deep down I miss you too I know the Sun told you, it's hurting The Moon and the Sun are watching Less me and you, huh, huh Less me and you Except me and you",https://www.letras.mus.br/nilson-neto-funk/lua/
Meu Amor,Henrique e Juliano,"Um dia, eu saí de casa cedo Pra encontrar você Morri de medo Porque da última vez que te vi Só tinha dezesseis O coração, naquele tempo, só doía A pouca idade e a vergonha, eu não sabia Falar de amor, falar de amor Tive que quebrar a cara por aí Comprar buquê de flores Que murcharam no outro dia Sem ter valor Nenhum valor pro outro alguém E aí, meu amor Tô mais maduro e mais seguro do que eu quero Ganhei uns quilos e, na aparência, eu tô mais velho E ainda te gosto tanto, te amo o mesmo tanto E aí, meu amor Tô mais maduro e mais seguro do que eu quero Ganhei uns quilos e, na aparência, eu tô mais velho E ainda te gosto tanto, te amo o mesmo tanto O coração, naquele tempo, só doía A pouca idade e a vergonha, eu não sabia Falar de amor, falar de amor Tive que quebrar a cara por aí Comprar buquê de flores Que murcharam no outro dia Sem ter valor Nenhum valor pro outro alguém E aí, meu amor Tô mais maduro e mais seguro do que eu quero Ganhei uns quilos e, na aparência, eu tô mais velho E ainda te gosto tanto, te amo o mesmo tanto E aí, meu amor Tô mais maduro e mais seguro do que eu quero Ganhei uns quilos e, na aparência, eu tô mais velho E ainda te gosto tanto, te amo o mesmo tanto","One day, I left home early To find you I was scared to death Because the last time I saw you I was only sixteen My heart, at that time, only hurt The young age and the shame, I didn't know How to talk about love, talk about love I had I have to break my face Buying a bouquet of flowers That withered the other day Having no value No value to anyone else So, my love I'm more mature and more confident than I want I gained a few kilos and, in appearance, I'm older And I still like you so much, I love you just as much So, my love I'm more mature and more confident than I want I gained a few pounds and, in appearance, I'm older And I still like you so much, I love you just as much O heart, at that time, only hurt The young age and the shame, I didn't know How to talk about love, talk about love I had to break my face Buying a bouquet of flowers That withered the other day Having no value No value to anyone else And then , my love I'm more mature and more secure than I want I gained a few pounds and, in appearance, I'm older And I still like you so much, I love you just as much So, my love I'm more mature and more secure than I am I want I gained a few kilos and, in appearance, I'm older And I still like you so much, I love you just as much",https://www.letras.mus.br/henrique-e-juliano/meu-amor/
Te Amo,Zé Neto e Cristiano,"Onde você pensa que vai Com essas malas jogadas no chão Com esse rosto coberto de pranto E essa sombra no seu coração Onde você pensa que vai Senta aqui, ainda não acabou Sei que nunca fui o mais perfeito Nunca dei o que você sonhou Mas agora eu posso ver Que eu não saberia acordar todo dia Olhar do meu lado e não te sentir Não me aceitaria olhando no espelho Sabendo que um dia te deixei partir Eu não imagino como seja o mundo Sem você por perto eu não posso seguir Me desculpa por tudo que fiz Se te fiz infeliz e nunca admiti Te amo Te amo Te amo Te amo Onde você pensa que vai Senta aqui, ainda não acabou Sei que nunca fui o mais perfeito Nunca dei o que você sonhou É, mas agora eu posso ver Que eu não saberia acordar todo dia Olhar do meu lado e não te sentir Não me aceitaria olhando no espelho Sabendo que um dia te deixei partir Eu não imagino como seja o mundo Sem você por perto eu não posso seguir Me desculpa por tudo que fiz Se te fiz infeliz e nunca admiti Eu não saberia acordar todo dia Olhar do meu lado e não te sentir Não me aceitaria olhando no espelho Sabendo que um dia te deixei partir Eu não imagino como seja o mundo Sem você por perto eu não posso seguir Me desculpa por tudo que fiz Se te fiz infeliz e nunca admiti Te amo Te amo Te amo Te amo","Where do you think you're going With these suitcases thrown on the floor With this face covered in tears And this shadow in your heart Where do you think you're going Sit here, it's not over yet I know I was never the most perfect I never gave you what you dreamed of But now I I can see That I wouldn't know how to wake up every day To look at my side and not feel you I wouldn't accept myself looking in the mirror Knowing that one day I let you go I can't imagine what the world is like Without you around I can't go on I'm sorry for everything that I did If I made you unhappy and I never admitted it I love you I love you I love you I love you Where do you think you're going Sit here, it's not over yet I know I was never the most perfect I never gave you what you dreamed of Yeah, but now I can see That I didn't I would know how to wake up every day To look at my side and not feel you I wouldn't accept myself looking in the mirror Knowing that one day I let you go I can't imagine what the world is like Without you around I can't follow I'm sorry for everything I did If I made you unhappy and I never admitted it I wouldn't know how to wake up every day To look at my side and not feel you I wouldn't accept myself looking in the mirror Knowing that one day I let you go I can't imagine what the world is like Without you around I can't go on I'm sorry for everything that I did If I made you unhappy and I never admitted it I love you I love you I love you I love you",https://www.letras.mus.br/ze-neto-cristiano/te-amo/
Um Sonhador,Leandro & Leonardo,"Eu não sei pra onde vou Pode até não dar em nada Minha vida segue o Sol No horizonte dessa estrada Eu nem sei mesmo quem sou Nessa falta de carinho Por não ter um grande amor Aprendi a ser sozinho E onde o vento me levar Vou abrir meu coração Pode ser que num caminho Num atalho, num sorriso Aconteça uma paixão E vou achar Num toque do destino O brilho de um olhar Sem medo de amar Não vou deixar De ser um sonhador Pois sei, vou encontrar No fundo dos meus sonhos O meu grande amor E onde o vento me levar Vou abrir meu coração Pode ser que num caminho Num atalho ou num sorriso Aconteça uma paixão E vou achar Num toque do destino O brilho de um olhar Sem medo de amar Não vou deixar De ser um sonhador Pois sei, vou encontrar No fundo dos meus sonhos O meu grande amor O meu grande amor","I don't know where I'm going It might even come to nothing My life follows the Sun On the horizon of this road I don't even know who I am In this lack of affection Because I don't have great love I learned to be alone And wherever the wind takes me I'll open my heart It may be that on a path On a shortcut, in a smile A passion happens And I will find it In a touch of destiny The shine of a look Without fear of love I will not stop Being a dreamer Because I know, I will find it Deep in my dreams My great love And wherever the wind takes me I will open my heart Maybe on a path In a shortcut or in a smile A passion will happen And I will find it In a touch of destiny The shine of a look Without fear of love I will not stop Being a dreamer Because I know, I will find In the depths of my dreams My great love My great love",https://www.letras.mus.br/leandro-e-leonardo/169576/
Melação (part. Zé Neto e Cristiano),Luan Santana,"Sexta-feira, balada cheia, tomando uma de leve Assim, qualquer solteiro esquece De repente a minha pressão desce Do nada, minha ex aparece Chegou de mão dada, dançou com um cara Tava de boa, até que ela me viu Aí que o show começou e a vergonha dela sumiu Quando virou melação, minha superação escorregou e caiu Meu olho derramou saudade Vi beijão e passada de mão que eu não queria ver Pior que ela foi covarde Enfiou a faca no meu coração e acabou de torcer Meu olho derramou saudade Vi beijão e passada de mão que eu não queria ver Pior que ela foi covarde Enfiou a faca no meu coração e acabou de torcer Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la-la-la-la-lá Chegou de mão dada, dançou com um cara Tava de boa, até que ela me viu Aí que o show começou e a vergonha dela sumiu Quando virou melação, minha superação escorregou e caiu Meu olho derramou saudade Vi beijão e passada de mão que eu não queria ver Pior que ela foi covarde Enfiou a faca no meu coração e acabou de torcer Meu olho derramou saudade Vi beijão e passada de mão que eu não queria ver Pior que ela foi covarde Enfiou a faca no meu coração e acabou de torcer Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la-la-la-la-lá","Friday, full nightclub, taking a light drink Like this, any single person forgets Suddenly my blood pressure drops Out of nowhere, my ex appears She arrived hand in hand, danced with a guy I was having a good time, until she saw me Then the show It started and her shame disappeared When it turned into molasses, my overcoming slipped and fell My eye spilled longing I saw kisses and handshakes that I didn't want to see Worse than she was a coward She stuck the knife in my heart and just twisted My eye spilled longing I saw kiss and handshake that I didn't want to see Worse than she was a coward She stuck the knife in my heart and finished twisting it Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha- la-la-la-la-lá She arrived hand in hand, danced with a guy She was cool, until she saw me Then the show started and her shame disappeared When it turned into molasses, my overcoming slipped and fell My eyes shed nostalgia I saw a kiss and a hand that I didn't want to see Worse than she was a coward She stuck the knife in my heart and just twisted My eyes filled with nostalgia I saw a kiss and a hand that I didn't want to see Worse than she was a coward She stuck the knife in my heart and just twisted Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la-la-la-la-lá Sha-la-lá, sha-la- la-la-la-la Sha-la-la, sha-la-la-la-la-la",https://www.letras.mus.br/luan-santana/melacao-part-ze-neto-e-cristiano/
Tem Que Sorrir,Jorge & Mateus,"Não reclame de barriga cheia Porque no fundo isso atrapalha Positividade na cabeça Amor e fé, precisa de mais nada O amor está em todo lugar No aperto de mão, numa declaração No fundo do coração A gente morre e fica tudo aí E desse mundo não se leva nada Tem que sorrir, com dinheiro ou sem A maior riqueza cê já tem A gente morre e fica tudo aí E desse mundo não se leva nada Quem planta amor, vai colher o bem Diga eu te amo pra alguém Diga eu te amo pra alguém Diga eu te amo pra alguém Não reclame de barriga cheia Porque no fundo isso atrapalha Positividade na cabeça Amor e fé, precisa de mais nada O amor está em todo lugar No aperto de mão, numa declaração No fundo do coração A gente morre e fica tudo aí E desse mundo não se leva nada Tem que sorrir, com dinheiro ou sem A maior riqueza cê já tem A gente morre e fica tudo aí E desse mundo não se leva nada Quem planta amor, vai colher o bem Diga eu te amo pra alguém A gente morre e fica tudo aí E desse mundo não se leva nada Quem planta amor, vai colher o bem Diga eu te amo pra alguém Diga eu te amo pra alguém, ah Diga eu te amo pra alguém","Don't complain with a full belly Because deep down that gets in the way Positivity in the head Love and faith, nothing else is needed Love is everywhere In the handshake, in a declaration Deep in the heart We die and everything stays there And from this world you can't leave take nothing You have to smile, with money or without The greatest wealth you already have We die and everything remains there And from this world you take nothing Whoever sows love will reap good Say I love you to someone Say I love you to someone Say I love you to someone Don't complain with a full belly Because deep down that gets in the way Positivity in the head Love and faith, nothing else is needed Love is everywhere In the handshake, in a declaration Deep in the heart We die and everything remains there And from this world you take nothing You have to smile, with money or without The greatest wealth you already have We die and everything remains there And from this world you take nothing Whoever sows love will reap good Say I love you to someone We die and everything remains there And nothing is taken from this world Whoever sows love will reap good Say I love you to someone Say I love you to someone, ah Say I love you to someone",https://www.letras.mus.br/jorge-mateus/tem-que-sorrir/
Meiga Senhorita,Zé Ricardo e Thiago,"Minha meiga senhorita, eu nunca pude lhe dizer Você jamais me perguntou de onde venho e pra onde vou De onde eu venho não importa pois já passou O que importa é saber pra onde vou Minha meiga senhorita o que eu tenho é quase nada Mas tenho o Sol como amigo Traz o que é seu e vem morar comigo Uma palhoça num canto da serra será nosso abrigo Traz o que é seu e vem correndo vem morar comigo Aqui é pequeno mas dá pra nós dois E ser for preciso a gente aumenta depois Tenho um violão que é pras noites de Lua Tem uma varanda que é minha e que é sua Vem morar comigo meiga senhorita Vem morar comigo meiga senhorita, vem morar comigo Aqui é pequeno mas dá pra nós dois E ser for preciso a gente aumenta depois Tenho um violão que é pras noites de Lua Tem uma varanda que é minha e que é sua Vem morar comigo meiga senhorita Vem morar comigo meiga senhorita, vem morar comigo","My sweet lady, I could never tell you You never asked me where I come from and where I'm going Where I come from doesn't matter because it's already passed What matters is knowing where I'm going My sweet lady, what I have is almost nothing But I have the Sun as a friend Bring what's yours and come live with me A hut in a corner of the mountains will be our shelter Bring what's yours and come running, come live with me It's small here but enough for both of us And if necessary, we'll get bigger later I have a guitar that's for moon nights There's a balcony that's mine and yours Come live with me sweet lady Come live with me sweet lady, come live with me It's small here but it's enough for both of us And if necessary we can make it bigger later I have a guitar which is for moon nights There's a balcony that's mine and yours Come live with me sweet lady Come live with me sweet lady, come live with me",https://www.letras.mus.br/ze-ricardo-thiago/meiga-senhorita/
Melhor Versão,Gustavo Mioto,"Quando eu nasci Meus pais disseram pra eu ser forte Que Deus não dá Peso que eu não suporte Carregar, ah Na vida a gente tem que aprender a se virar Ah, ah Se a minha carne for fraca, a fé nunca será Eu não sou perfeito e nem tento ser Eu só tô buscando minha melhor versão Pra quando lá no céu precisarem de mim Aqui vou ter cumprido a minha missão Eu não sou perfeito e nem tento ser Eu só tô buscando minha melhor versão Pra quem me ama sempre se orgulhar de mim E pra você me ouvindo eu ser a inspiração Ah, ah Na vida a gente tem que aprender a se virar Ah, ah Se a minha carne for fraca, a fé nunca será Quando eu nasci Meus pais disseram pra eu ser forte Que Deus não dá Peso que eu não suporte Carregar, ah Na vida a gente tem que aprender a se virar Ah, ah Se a minha carne for fraca, a fé nunca será Eu não sou perfeito e nem tento ser Eu só tô buscando minha melhor versão Pra quando lá no céu precisarem de mim Aqui vou ter cumprido a minha missão Eu não sou perfeito e nem tento ser Eu só tô buscando minha melhor versão Pra quem me ama sempre se orgulhar de mim E pra você me ouvindo eu ser Eu não sou perfeito e nem tento ser Eu só tô buscando minha melhor versão Pra quando lá no céu precisarem de mim Aqui vou ter cumprido a minha missão Ah, ah Na vida a gente tem que aprender a se virar Ah, ah Se a minha carne for fraca, a fé nunca será Ah, ah Na vida a gente tem que aprender a se virar Ah, ah Se a minha carne for fraca, a fé nunca Nunca será","When I was born My parents told me to be strong That God doesn't give Weight that I can't bear Carry, ah In life we ​​have to learn to manage Ah, ah If my flesh is weak, faith will never be I'm not perfect and I don't even try to be I'm just looking for my best version For when they need me in heaven Here I will have fulfilled my mission I'm not perfect and I don't even try to be I'm just looking for my best version For those who love me to always be proud of me And for you listening to me, I am the inspiration Ah, ah In life we ​​have to learn to manage Ah, ah If my flesh is weak, faith will never be When I was born My parents told me to be strong That God doesn't give Weight that I can't bear Carry, ah In life we ​​have to learn to manage Ah, ah If my flesh is weak, faith will never be I'm not perfect and I don't even try to be I'm just looking for my best version For when then in heaven they need me Here I will have fulfilled my mission I'm not perfect and I don't even try to be I'm just looking for my best version For those who love me to always be proud of me And for you listening to me I am I'm not perfect and I don't even try to be I'm just looking for my best version For when they need me in heaven Here I will have fulfilled my mission Ah, ah In life we ​​have to learn to cope Ah, ah If my flesh is weak, faith will never be Ah, ah In life we ​​have to learn to manage Ah, ah If my flesh is weak, faith will never Never be",https://www.letras.mus.br/gustavo-mioto/melhor-versao/
Enquanto o Sol Brilhar (Amor Sem Fim),Matogrosso & Mathias,"Uma estrela ainda brilha em nosso olhar Nosso beijo ainda quer se encontrar Esse amor de corpo, alma e coração Passam os anos, e eu te amo cada vez mais Um desejo que incendeia o coração Quando tocam em seu corpo, minhas mãos Um encanto que o tempo não desfaz Passam os anos, e eu te amo cada vez mais Meu amor Enquanto o sol brilhar eu nunca vou dizer adeus Como os peixes que não vivem sem o mar Eu também não vivo sem os beijos teus Nosso amor Pra sempre vai durar, eu sei, está escrito assim Quando Deus nos colocou num só caminho Já sabia que seria amor sem fim Passam os anos, e eu te amo cada vez mais Meu amor Enquanto o sol brilhar eu nunca vou dizer adeus Como os peixes que não vivem sem o mar Eu também não vivo sem os beijos teus Nosso amor Pra sempre vai durar, eu sei, está escrito assim Quando Deus nos colocou num só caminho Já sabia que seria amor sem fim Já sabia que seria amor sem fim Já sabia que seria amor Sem fim","A star still shines in our eyes Our kiss still wants to meet This love of body, soul and heart The years pass, and I love you more and more A desire that sets the heart on fire When they touch your body, my hands A charm that time doesn't undo The years pass, and I love you more and more My love As long as the sun shines I will never say goodbye Like the fish that can't live without the sea I also can't live without your kisses Our love will last forever, I I know, it's written like this When God put us on one path I already knew it would be endless love Years pass, and I love you more and more My love As long as the sun shines I will never say goodbye Like fish that can't live without the sea I also can't live without your kisses Our love will last forever, I know, it's written like this When God put us on one path I already knew it would be endless love I already knew it would be endless love I already knew it would be endless love",https://www.letras.mus.br/matogrosso-e-mathias/112666/
Timidez,Forró Cavalo de Pau,"Há muito tempo que te quero Espero por você Dizer que estou apaixonada Mas fico calada, o que vou fazer? Quando estou pensando nele Esqueço quem sou Um dia vou criar coragem Timidez é bobagem, bonito é o amor Vivo a sonhar com você Eu quero ser feliz Estar em teus braços, beijinhos e abraços Contigo eu faço o que eu sempre quis Meu coração é amor Desejo e paixão Sonho acordado e apaixonado Criou coragem pra falar de amor Há muito tempo que te quero Espero por você Dizer que estou apaixonada Mas fico calada, o que vou fazer? Quando estou pensando nele Esqueço quem sou Um dia vou criar coragem Timidez é bobagem, bonito é o amor Vivo a sonhar com você Eu quero ser feliz Estar em teus braços, beijinhos e abraços Contigo eu faço o que eu sempre quis Meu coração é amor Desejo e paixão Sonho acordado e apaixonado Criou coragem pra falar de amor Vivo a sonhar com você Eu quero ser feliz Estar em teus braços, beijinhos e abraços Contigo eu faço o que eu sempre quis","I've wanted you for a long time I wait for you Say I'm in love But I keep quiet, what am I going to do? When I'm thinking about him I forget who I am One day I'll find courage Shyness is nonsense, love is beautiful I live dreaming about you I want to be happy Being in your arms, kisses and hugs With you I do what I always wanted My heart is love Desire and passion Daydreaming and in love Created the courage to talk about love I've wanted you for a long time I wait for you Say I'm in love But I keep quiet, what am I going to do? When I'm thinking about him I forget who I am One day I'll find courage Shyness is nonsense, love is beautiful I live dreaming about you I want to be happy Being in your arms, kisses and hugs With you I do what I always wanted My heart is love Desire and passion Daydreaming and in love Created the courage to talk about love I live dreaming about you I want to be happy Being in your arms, kisses and hugs With you I do what I always wanted",https://www.letras.mus.br/cavalo-de-pau/44993/
Sonho por Sonho,Leandro & Leonardo,"Nunca imaginei que você quisesse de mim Uma noite só de prazer, uma transa apenas Tudo que você me falou dói no meu coração Loucura cheia de sedução, mudou a minha vida Não dá pra esquecer a emoção que senti com você De tudo que não pode ser, eu te quero Eu não tenho tempo a perder com a solidão Na hora que você me quiser, eu vou Beijo por beijo, sonho por sonho (sonho, sonho, sonho) Carinho por amor, paixão por paixão Beijo por beijo, sonho por sonho (sonho, sonho, sonho) Carinho por amor, paixão por paixão Não dá pra esquecer a emoção que senti por você De tudo que não pode ser, eu te quero Eu não tenho tempo a perder com a solidão Na hora que você me quiser, eu vou Beijo por beijo, sonho por sonho (sonho, sonho, sonho) Carinho por amor, paixão por paixão Beijo por beijo, sonho por sonho (sonho, sonho, sonho) Carinho por amor, paixão por paixão Beijo por beijo, sonho por sonho (sonho, sonho, sonho)","I never imagined you wanted from me Just one night of pleasure, just one sex Everything you told me hurts in my heart Madness full of seduction, changed my life I can't forget the emotion I felt with you Of everything that can't be , I want you I don't have time to waste on loneliness Whenever you want me, I'll go Kiss for kiss, dream for dream (dream, dream, dream) Affection for love, passion for passion Kiss for kiss, dream for dream (dream, dream, dream) Affection for love, passion for passion I can't forget the emotion I felt for you Of everything that can't be, I want you I don't have time to waste with loneliness When you want me, I go Kiss for kiss, dream for dream (dream, dream, dream) Affection for love, passion for passion Kiss for kiss, dream for dream (dream, dream, dream) Affection for love, passion for passion Kiss for kiss, dream for dream (dream, dream, dream)",https://www.letras.mus.br/leandro-e-leonardo/444187/
Hoje Eu Sei,João Paulo e Daniel,"Outra vez eu cheguei tarde E te encontro acordada E me olha com desejo Mas não me pergunta nada Trago o cheiro de outro alguém E o sono de outra cama Mas me abraça com ternura E jura que me ama Tenho te esquecido tanto Nos lugares onde andei Já dormi em outros braços Em outras bocas acordei Hoje eu voltei pra casa E tão minha te encontrei Descobri que eu te amo Quando eu te abracei Hoje eu sei Hoje eu sei que na rua Ninguém me adora Enquanto aqui dentro O amor me devora É aqui que mora a felicidade Hoje eu sei Hoje eu consigo ver O que antes não via O seu encanto, a sua magia E só com você Faço amor de verdade Tenho te esquecido tanto Nos lugares onde andei Já dormi em outros braços Em outras bocas acordei Hoje eu voltei pra casa E tão minha te encontrei Descobri que eu te amo Quando eu te abracei Hoje eu sei Hoje eu sei que na rua Ninguém me adora Enquanto aqui dentro O amor me devora É aqui que mora a felicidade Hoje eu sei Hoje eu consigo ver O que antes não via O seu encanto, a sua magia E só com você Faço amor de verdade","Once again I arrived late And I find you awake And you look at me with desire But you don't ask me anything I bring the smell of someone else And the sleep of another bed But you hug me tenderly And you swear you love me I have forgotten you so much In the places I've been I slept in other arms In other mouths I woke up Today I came home And I found you so mine I discovered that I love you When I hugged you Today I know Today I know that on the street Nobody loves me While here inside Love devours me This is where it lives happiness Today I know Today I can see What I didn't see before Your charm, your magic And only with you I make true love I've forgotten you so much In the places I've been I've slept in other arms In other mouths I woke up Today I came back to home And I found you so mine I discovered that I love you When I hugged you Today I know Today I know that on the street Nobody loves me While here inside Love devours me This is where happiness lives Today I know Today I can see What was before I didn't see Your charm, your magic And only with you I make real love",https://www.letras.mus.br/joao-paulo-e-daniel/167421/
Carta Branca,Gusttavo Lima,"Por amor eu faço mil loucuras se você quiser Me sirvo de bandeja pra você mulher Só pra te ver feliz e mais apaixonada Por esse amor entrego minha vida toda em suas mãos Abro todas as portas do meu coração Enfrento um vendaval, topo qualquer parada Oh, oh, oh Ponho a mão no fogo por essa paixão Pois sei que você me tem no coração Eu vejo em teus olhos ao tocar meu corpo Oh, oh, oh Amo você, eu amo você Você tem carta branca nesse meu coração Eu amo você Estou de corpo e alma entregue em suas mãos Quero dizer que ninguém no mundo vai te amar assim É tanto amor que esqueço até de mim","For love I do a thousand crazy things if you want I serve myself on a platter for you woman Just to see you happy and more in love For this love I place my whole life in your hands I open all the doors of my heart I face a gale, top any stop Oh, oh, oh I put my hand on the fire for this passion Because I know you have me in your heart I see it in your eyes when you touch my body Oh, oh, oh I love you, I love you You have carte blanche in this heart of mine I love you I am with body and soul placed in your hands I want to say that no one in the world will love you like that It's so much love that I forget even myself",https://www.letras.mus.br/gusttavo-lima/carta-branca/
