title,author,lyric,lyric_en,href
Pequeno Mapa do Tempo,Belchior,"Eu tenho medo e medo está por fora O medo anda por dentro do teu coração Eu tenho medo de que chegue a hora Em que eu precise entrar no avião Eu tenho medo de abrir a porta Que dá pro sertão da minha solidão Apertar o botão: cidade morta Placa torta indicando a contramão Faca de ponta e meu punhal que corta E o fantasma escondido no porão Medo, medo. medo, medo, medo, medo Eu tenho medo que Belo Horizonte Eu tenho medo que Minas Gerais Eu tenho medo que Natal, Vitória Eu tenho medo Goiânia, Goiás Eu tenho medo Salvador, Bahia Eu tenho medo Belém, Belém do Pará Eu tenho medo pai, filho, Espírito Santo, São Paulo Eu tenho medo eu tenho C eu digo A Eu tenho medo um Rio, um Porto Alegre, um Recife Eu tenho medo Paraíba, medo Paranapá Eu tenho medo Estrela do Norte, paixão, morte é certeza Medo Fortaleza, medo Ceará Medo, medo. medo, medo, medo, medo Eu tenho medo e já aconteceu Eu tenho medo e inda está por vir Morre o meu medo e isto não é segredo Eu mando buscar outro lá no Piauí Medo, o meu boi morreu, o que será de mim? Manda buscar outro, maninha, no Piauí","I'm afraid and fear is on the outside Fear is inside your heart I'm afraid that the time will come When I need to get on the plane I'm afraid to open the door That leads to the wilderness of my loneliness Press the button: city dead Crooked sign indicating the wrong direction Sharp knife and my dagger that cuts And the ghost hidden in the basement Fear, fear. fear, fear, fear, fear I'm afraid that Belo Horizonte I'm afraid that Minas Gerais I'm afraid that Natal, Vitória I'm afraid Goiânia, Goiás I'm afraid Salvador, Bahia I'm afraid Belém, Belém do Pará I'm afraid father , son, Espírito Santo, São Paulo I'm afraid I'm afraid C I say A I'm afraid of a Rio, a Porto Alegre, a Recife I'm afraid Paraíba, I'm afraid Paranapá I'm afraid Estrela do Norte, passion, death is certainty Fear Fortaleza , fear Ceará Fear, fear. fear, fear, fear, fear I'm afraid and it's already happened I'm afraid and it's yet to come My fear dies and this is no secret I send for another one from Piauí Fear, my ox died, what will become of me? Send for another one, sister, in Piauí",https://www.letras.mus.br/belchior/44460/
Amor Escondido (part. Zeca Baleiro),Fagner,Quando se tem um amor escondido Querendo aflorar É se guardar um rio perdido Que não encontra o mar Mas brilha tanto cada sorriso E brilha mais que o olhar Quando o desejo é claro e preciso Quem sabe ocultar Tento esquecer te digo baixinho Não sei se vou voltar Mas nada prende mais que um carinho Já vou te procurar Vai pensamento voa no vento Vai bem depressa corre pra lá Conta pra ela meu sofrimento Diga pra me esperar Se passo o dia sem seu carinho Me sinto sufocar Pássaro mudo longe do ninho Sem força pra voar,"When you have a hidden love Wanting to emerge It's keeping a lost river That doesn't find the sea But each smile shines so bright And it shines brighter than the look When the desire is clear and precise Who knows how to hide I try to forget I tell you softly I don't know if I'll come back But nothing captures more than affection I'm going to look for you My thoughts fly in the wind Go quickly, run there Tell her my suffering Tell her to wait for me If I spend the day without your affection I feel like I'm suffocating A silent bird far from the nest Without the strength to fly",https://www.letras.mus.br/fagner/45898/
Joana Francesa,Chico Buarque,"Tu ris, tu mens trop Tu pleures, tu meurs trop Tu as le tropique Dans le sang et sur la peau Geme de loucura e de torpor Já é madrugada Acorda, acorda, acorda, acorda, acorda Mata-me de rir Fala-me de amor Songes et mensonges Sei de longe e sei de cor Geme de prazer e de pavor Já é madrugada Acorda, acorda, acorda, acorda, acorda Vem molhar meu colo Vou te consolar Vem, mulato mole Dançar dans mes bras Vem, moleque me dizer Onde é que está Ton soleil, ta braise Quem me enfeitiçou O mar, marée, bateau Tu as le parfum De la cachaça e de suor Geme de preguiça e de calor Já é madrugada Acorda, acorda, acorda, acorda, acorda, acorda Ton soleil, ta braise Quem me enfeitiçou O mar, marée, bateau Tu as le parfum De la cachaça e de suor Geme de preguiça e de calor Já é madrugada Acorda, acorda, acorda, acorda, acord' accord D'accord, d'accord, d'accord, d'accord, d'accord, d'accord, d'accord Acorda, acorda, acorda, acorda, acord' accord","You laugh, you mens trop You pleures, you meurs trop You as le tropique Dans le sang et sur la peau Moan with madness and torpor It's already dawn Wake up, wake up, wake up, wake up, wake up Kill me with laughter Tell me about love Songes et mensonges I know it from afar and I know it by heart Moan with pleasure and terror It's already dawn Wake up, wake up, wake up, wake up, wake up Come wet my lap I'll console you Come, soft mulatto Dance dans mes bras Come, kid, tell me where that's it Ton soleil, ta braise Who bewitched me The sea, tide, bateau You as le parfum From the cachaça and sweat Moan with laziness and heat It's already dawn Wake up, wake up, wake up, wake up, wake up, wake up Ton soleil, ta braise Who bewitched me The sea, tide, bateau You as le parfum From cachaça and sweat Moan with laziness and heat It's already dawn Wake up, wake up, wake up, wake up, wake up, wake up D'accord, d'accord, d 'accord, d'accord, d'accord, d'accord, d'accord Wake up, wake up, wake up, wake up, wake up' accord",https://www.letras.mus.br/chico-buarque/45139/
"Meu Limão, Meu Limoeiro",Wilson Simonal,"Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Outra vez esquindo lálá Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Outra vez esquindo lálá La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la Que tranquilidade! Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Todo mundo agora! Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Outra vez esquindo lá La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la Deixa comigo! Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Outra vez esquindo lálá Meu limão, meu limoeiro Meu pé, meu pé de jacarandá Uma vez esquindo lêlê-iê-iê Outra vez esquindo lá La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la","My lemon, my lemon tree My foot, my rosewood tree Once I'm walking around there Once I'm walking around there My lemon, my lemon tree My foot, my rosewood tree Once I'm walking around there La- la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la -la-la What tranquility! My lemon, my lemon tree My foot, my rosewood tree Once upon a time, I read-iê-iê Everybody now! My lemon, my lemon tree My foot, my rosewood tree Once I'm skiing there, I'm going there La-la-la-la-la-la-la La-la-la-la-la-la-la -la La-la-la-la-la-la-la La-la-la-la-la-la-la-la Leave it to me! My lemon, my lemon tree My foot, my rosewood tree Once I'm walking around there Once I'm walking around there My lemon, my lemon tree My foot, my rosewood tree Once I'm walking around there La- la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la-la-la-la -la-la La-la-la-la-la-la-la La-la-la-la-la-la-la-la La-la-la-la-la-la-la La-la-la -la-la-la-la-la",https://www.letras.mus.br/wilson-simonal/1348044/
Caetano Veloso,Johnny Hooker,Eu nunca fui à Bahia Eu nunca fui à Salvador Mais um dia que a gente não troca calor Não me preocupa Alguém por aqui me mostrou Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Eu tô chegando Tira aquele pé de trás Bate aquele banzo Eu já vou me levantar Eu já tô me levantando Eu já vou me levantar Eu já tô me levantando Eu nunca fui à Bahia Eu nunca fui à Salvador Mais um dia que a gente não troca calor Não me preocupa Alguém por aqui me mostrou Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Dançar contigo me dá Caetano Amanhã cedo a gente pode esquecer Dançar contigo me dá Caetano Amanhã cedo a gente pode esquecer Eu nunca fui à Bahia Eu nunca fui à Salvador Mais um dia que a gente não troca calor Não me preocupa Alguém por aqui me mostrou Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Dançar contigo me dá Caetano Amanhã cedo a gente pode esquecer Dançar contigo me dá Caetano Amanhã cedo a gente pode esquecer Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso,I've never been to Bahia I've never been to Salvador Another day when we don't exchange heat It doesn't worry me Someone around here showed me Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso I'm coming Take that foot back Take that banzo I'm going now get up I'm getting up I'm getting up I'm getting up I've never been to Bahia I've never been to Salvador Another day when we don't exchange heat It doesn't worry me Someone here showed me Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Dancing with you gives me Caetano Tomorrow morning we can forget Dancing with you gives me Caetano Tomorrow morning we can forget I've never been to Bahia I've never been to Salvador Another day when we don't exchange heat It doesn't worry me Someone here showed me Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Dancing with you gives me Caetano Tomorrow morning we can forget Dancing with you gives me Caetano Tomorrow morning we can forget Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso Caetano Veloso,https://www.letras.mus.br/johnny-hooker/caetano-veloso/
Abrigo,ÀVUÀ,"Olha, eu sei Que a gente às vezes vê errado Aumenta o preço do próprio pecado Talvez nem seja só questão de ver Será que o erro é esquecer De quem já foi? Fazia parte do passado E nem por isso tá errado ainda ser Ou relembrar o ser Que passe o tempo que for Pra que esse tal ser de antes Se veja em nós E que logo após A gente saiba de novo O lugar dessa voz Clareia Luta contra a dor que mora no teu peito Eu sei, semeia De novo esse sorriso que é abrigo teu Clareia Luta contra a dor que mora no teu peito Eu sei, semeia De novo esse sorriso que é abrigo teu Olha, eu sei Que a gente às vezes vê errado Aumenta o preço do próprio pecado Talvez nem seja só questão de ver Será que o erro é esquecer De quem já foi? Fazia parte do passado E nem por isso tá errado ainda ser Ou relembrar o ser Que passe o tempo que for Pra que esse tal ser de antes Se veja em nós E que logo após A gente saiba de novo O lugar dessa voz Clareia Luta contra a dor que mora no teu peito Eu sei, semeia De novo esse sorriso que é abrigo teu Clareia Luta contra a dor que mora no teu peito Eu sei, semeia De novo esse sorriso que é abrigo teu","Look, I know That sometimes we see things wrong It increases the price of our own sin Maybe it's not just a matter of seeing Is the mistake is forgetting Who once was? It was part of the past And that doesn't mean it's still wrong to be Or to remember the being Let as long as it takes so that this being from before Sees itself in us And that soon after We know again The place of this voice Lightens Fight against the pain that lives in your chest I know, sow Again that smile that is your shelter Brighten Fight against the pain that lives in your chest I know, sow Again that smile that is your shelter Look, I know That we sometimes see wrong It increases the price of one's own sin Maybe it's not just a matter of seeing Is it a mistake to forget Who once was? It was part of the past And that doesn't mean it's still wrong to be Or to remember the being Let as long as it takes so that this being from before Sees itself in us And that soon after We know again The place of this voice Lightens Fight against the pain that lives in your chest I know, sow Again that smile that is your shelter Brighten Fight against the pain that lives in your chest I know, sow Again that smile that is your shelter",https://www.letras.mus.br/avua/abrigo/
Sintonia,Moraes Moreira,Escute essa canção Que é pra tocar no rádio No rádio do seu coração Você me sintoniza E a gente então se liga Nessa estação Aumenta o seu volume Que o ciúme Não tem remédio Não tem remédio Não tem remédio não E agora assim aqui pra nós Pelo meu nome não me chama Você é quem conhece mais A voz do homem Que te ama Deixa eu penetrar na tua onda Deixa eu me deitar na tua praia Que é nesse vai e vem Nesse vai e vem Que a gente se dá bem Que a gente se atrapalha Deixa eu penetrar na tua onda Deixa eu me deitar na tua praia Que é nesse vai e vem Nesse vai e vem Que a gente se dá bem Que a gente se atrapalha Aumenta o seu volume Que o ciúme Não tem remédio Não tem remédio Não tem remédio não E agora assim aqui pra nós Pelo meu nome não me chama Você é quem conhece mais A voz do homem Que te ama Deixa eu penetrar na tua onda Deixa eu me deitar na tua praia Que é nesse vai e vem Nesse vai e vem Que a gente se dá bem Que a gente se atrapalha Deixa eu penetrar na tua onda Deixa eu me deitar na tua praia Que é nesse vai e vem Nesse vai e vem Que a gente se dá bem Que a gente se atrapalha Escute essa canção Que é pra tocar no rádio No rádio do seu coração Você me sintoniza E a gente então se liga Nessa estação,Listen to this song That's supposed to play on the radio On the radio of your heart You tune in to me And then we connect On this station Turn up the volume That jealousy has no remedy There's no remedy There's no remedy And now like this here for us For my sake Don't call me by name You're the one who knows the most The voice of the man Who loves you Let me penetrate your wave Let me lie down on your beach That's in this back and forth In this back and forth That we get along That we get in trouble Let me penetrate your wave Let me lie down on your beach That's in this back and forth In this back and forth That we get along That we get in each other's way Increases its volume That jealousy has no remedy There is no remedy There is no remedy no And now here for us Don't call me by my name You are the one who knows the most The voice of the man Who loves you Let me penetrate your wave Let me lie down on your beach Which is in this back and forth In this back and forth That the we get along That we get in the way Let me get on your wave Let me lie down on your beach That's in this back and forth In this back and forth That we get along That we get in the way Listen to this song What's to play on the radio On the radio of your heart You tune me in And then we tune in This station,https://www.letras.mus.br/moraes-moreira/47525/
Trabalhador,Seu Jorge,"Está na luta, no corre-corre, no dia a dia Marmita é fria, mas se precisa ir trabalhar Essa rotina em toda firma começa às sete da manhã Patrão reclama e manda embora quem atrasar Trabalhador Trabalhador brasileiro Dentista, frentista, polícia, bombeiro Trabalhador brasileiro Tem gari por aí que é formado engenheiro Trabalhador brasileiro Hum, trabalhador Trabalhador, uou E sem dinheiro, vai dar um jeito, vai pro serviço É compromisso, vai ter problema se ele faltar Salário é pouco, não dá pra nada Desempregado também não dá E desse jeito a vida segue sem melhorar Trabalhador Trabalhador brasileiro Garçom, garçonete, jurista, pedreiro Trabalhador brasileiro Trabalha igual burro e não ganha dinheiro Trabalhador brasileiro, ô Trabalhador Está na luta, no corre-corre, no dia a dia Marmita é fria, mas se precisa ir trabalhar Essa rotina em toda firma começa às sete da manhã Patrão reclama e manda embora quem atrasar Trabalhador Trabalhador brasileiro Dentista, frentista, polícia, bombeiro Trabalhador brasileiro Tem gari por aí que é formado engenheiro Trabalhador brasileiro Trabalhador E sem dinheiro, vai dar um jeito, vai pro serviço É compromisso, vai ter problema se ele faltar Salário é pouco, não dá pra nada Desempregado também não dá E desse jeito a vida segue sem melhorar Trabalhador Trabalhador brasileiro Garçom, garçonete, jurista, pedreiro Trabalhador brasileiro Trabalha igual burro e não ganha dinheiro Trabalhador brasileiro, ô Trabalhador, hum Trabalhador Seu nome qual é? Meu nome é trabalho, mas estou ferrado A fim de um cascalho, vou pra todo lado Tenho cinco pirralho chorando um bucado Vê se quebra um galho, doutor Tô desempregado Me arranja um trabalho, doutor Estou desempregado Me arranja um trabalho, doutor Estou desempregado Me arranja um trabalho, doutor Estou desempregado","It's in the fight, in the hustle and bustle, in everyday life The lunchbox is cold, but if you need to go to work This routine in every firm starts at seven in the morning Boss complains and sends away anyone who is late Worker Brazilian worker Dentist, gas station attendant, police, firefighter Worker Brazilian There are street cleaners out there who are trained as engineers Brazilian worker Hmm, worker Worker, whoa And without money, he'll find a way, go to work It's a commitment, there will be problems if he's absent Salary is little, it's no use Unemployed, it's also not possible And like this, life goes on without improving Worker Brazilian Worker Waiter, waitress, lawyer, bricklayer Brazilian Worker Works like a donkey and doesn't make any money Brazilian Worker, hey Worker You're in the fight, in the hustle and bustle, in everyday life The lunchbox is cold, but if you need to go to work This routine in every firm starts at seven in the morning Boss complains and sends away anyone who is late Worker Brazilian worker Dentist, gas station attendant, police, firefighter Brazilian worker There are street cleaners out there who are trained as engineers Brazilian worker Worker And without money, it will work one way, go to work It's a commitment, there will be problems if he misses it Salary is little, it doesn't help anything Unemployed doesn't work either And this way life continues without improving Worker Brazilian worker Waiter, waitress, lawyer, bricklayer Brazilian worker Works like an ass and doesn't make money Brazilian worker, oh Worker, hmm Worker What is your name? My name is work, but I'm screwed In order to get a job, I go everywhere I've got five brats crying a lot. Try to break it off, doctor. I'm unemployed. Find me a job, doctor. I'm unemployed. Get me a job, doctor. I'm unemployed. get a job, doctor I'm unemployed",https://www.letras.mus.br/seu-jorge/1089734/
Alegre Menina,Djavan,"""O que fizeste, sultão, de minha alegre menina?"" ""Palácio real lhe dei, um trono de pedraria Sapato bordado a ouro, esmeraldas e rubis Ametista para os dedos, vestidos de diamantes Escravas para serví-la, um lugar no meu dossel E a chamei de rainha, e a chamei de rainha"" ""O que fizeste, sultão, de minha alegre menina? Só desejava campina, colher as flores do mato Só desejava um espelho de vidro prá se mirar Só desejava do sol calor para bem viver Só desejava o luar de prata prá repousar Só desejava o amor dos homens prá bem amar Só desejava o amor dos homens prá bem amar"" ""No baile real levei a tua alegre menina Vestida de realeza, com princesas conversou Com doutores praticou, dançou a dança faceira Bebeu o vinho mais caro, mordeu fruta estrangeira Entrou nos braços do rei, rainha mais verdadeira Entrou nos braços do rei, rainha a mais verdadeira""","""What have you done, Sultan, to my cheerful girl?"" ""A royal palace I gave her, a throne of jewels Shoes embroidered in gold, emeralds and rubies Amethyst for the fingers, dresses of diamonds Slaves to serve her, a place in my canopy And I called her queen, and I called her queen"" "" What did you do, sultan, with my happy girl? All I wanted was a meadow, to pick flowers from the forest. All I wanted was a glass mirror to look at myself. I only wanted warmth to live well. I only wanted the silver moonlight to rest. I only wanted the love of men to love well I only wanted the love of men to love well"" ""At the royal ball I took your happy girl Dressed as royalty, she talked to princesses With doctors she practiced, she danced the cheek dance She drank the most expensive wine, she bit foreign fruit She entered the arms of the king, truest queen Entered the arms of the king, truest queen""",https://www.letras.mus.br/djavan/45501/
Mais Um Na Multidão (part. Marisa Monte),Erasmo Carlos,"Guarde segredo Que te quero E conte só os seus pra mim Faça de mim o seu brinquedo Você é meu enredo Vem pra cá Te quero, te espero Não vai passar O amor não tarda, está Você pensa em mim Eu penso em você Eu tento dormir Você tenta esquecer Longe do seu ninho Meu andar caminho Deixo onde passo Os meus pés no chão Sou mais um na multidão O mar do Sol Do leito do lar Que nem um rio Pode apagar O amor é fogo E ferve queimando Estou ferido agora E sigo te amando Você pode acreditar A mesma carta O mesmo verbo Em sonho só viver pra ti Quem tem a chave Do mistério Não teme tanto o medo De amar Me cego, te enxergo Não vai passar O amor não tarda, está Te quero, te espero Não vai passar O amor não tarda, está Você pensa em mim Eu penso em você Eu tento dormir Você tenta esquecer Longe do seu ninho Meu andar caminho Deixo o óbvio e faço Os meus pés no chão Sou mais um na multidão Sou mais um na multidão Sou mais um na multidão Sou mais um na multidão","Keep it a secret That I want you And just tell me yours Make me your toy You are my plot Come here I want you, I wait for you It won't pass Love won't be long, it's here You think of me I think of you I try to sleep You try to forget Far from your nest My walk path I leave where I go My feet on the ground I'm one more in the crowd The sea of ​​the Sun From the bed of the home Like a river Can't put it out Love is fire And it boils burning I'm hurt now And I follow you loving You can believe The same letter The same verb In a dream, only live for yourself Who has the key To the mystery Is not so afraid of fear Of loving I am blind, I see you It won't pass Love won't be long, it's there I want you, I'm waiting for you It won't Love won't take long, it's here You think of me I think of you I try to sleep You try to forget Far from your nest My walk is the way I leave the obvious and do it My feet on the ground I'm one more in the crowd I'm one more in the crowd I'm more one in the crowd I'm one in the crowd",https://www.letras.mus.br/erasmo-carlos/45775/
Acelerou,Djavan,"Ando tão perdido em meus pensamentos Longe já se vão os meus dias de paz Hoje com a Lua clara brilhando Vejo que o que sinto por ti é mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais Sempre esperarei por ti, chegue quando Sonho em teus braços dormir, descansar Venha e a vida pra você será boa Cedo que é pra gente se amar a mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais Muito mais perdido, quase um cara vencido À mercê de amigo ou coisa que o valha Você me enlouquece, você bem que merece Inda me aparece de minissaia Sério, o que eu vou fazer, eu te amo Nada do que é você em mim se desfaz Mesmo sem saber o teu sobrenome Creio que te amar é pra sempre mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais Quando te vi, aquilo era quase o amor Você me acelerou, acelerou, me deixou desigual Chegou pra mim, me deu um daqueles sinais Depois desacelerou e eu fiquei muito mais","I'm so lost in my thoughts Gone are my days of peace Today with the clear moon shining I see that what I feel for you is more When I saw you, that was almost love You accelerated me, accelerated, left me uneven It arrived to me, he gave me one of those signs Then he slowed down and I became much more I will always wait for you, arrive when I dream in your arms, sleep, rest Come and life for you will be good Soon we are supposed to love each other more When I saw you, that it was almost love You accelerated me, accelerated it, made me unequal It came to me, gave me one of those signs Then it slowed down and I became much more When I saw you, that was almost love You accelerated it, accelerated it, left me unequal It came to me , he gave me one of those signs Then he slowed down and I became much more Much more lost, almost like a defeated guy At the mercy of a friend or something like that You drive me crazy, you deserve it You still show up to me in a miniskirt Seriously, what am I going to do , I love you Nothing that is you in me falls apart Even without knowing your last name I believe that loving you is forever more When I saw you, that was almost love You accelerated me, accelerated, left me uneven It came to me, me gave me one of those signs Then it slowed down and I became much more When I saw you, that was almost love You accelerated me, accelerated, left me uneven It came to me, gave me one of those signs Then it slowed down and I became much more When I saw you, that It was almost love You accelerated me, accelerated, left me uneven It came to me, gave me one of those signs Then it slowed down and I became much more",https://www.letras.mus.br/djavan/45500/
Caso do Vestido,Carlos Drummond de Andrade,"Nossa mãe, o que é aquele vestido, naquele prego? Minhas filhas, é o vestido de uma dona que passou. Passou quando, nossa mãe? Era nossa conhecida? Minhas filhas, boca presa. Vosso pai evém chegando. Nossa mãe, dizei depressa que vestido é esse vestido. Minhas filhas, mas o corpo ficou frio e não o veste. O vestido, nesse prego, está morto, sossegado. Nossa mãe, esse vestido tanta renda, esse segredo! Minhas filhas, escutai palavras de minha boca. Era uma dona de longe,  vosso pai enamorou-se. E ficou tão transtornado, se perdeu tanto de nós,  se afastou de toda vida, se fechou, se devorou, chorou no prato de carne, bebeu, brigou, me bateu, me deixou com vosso berço, foi para a dona de longe, mas a dona não ligou. Em vão o pai implorou. Dava apólice, fazenda,  dava carro, dava ouro,  beberia seu sobejo, lamberia seu sapato. Mas a dona nem ligou. Então vosso pai, irado, me pediu que lhe pedisse, a essa dona tão perversa, que tivesse paciência e fosse dormir com ele... Nossa mãe, por que chorais? Nosso lenço vos cedemos. Minhas filhas, vosso pai chega ao pátio.  Disfarcemos. Nossa mãe, não escutamos pisar de pé no degrau. Minhas filhas, procurei aquela mulher do demo. E lhe roguei que aplacasse de meu marido a vontade. Eu não amo teu marido, me falou ela se rindo. Mas posso ficar com ele se a senhora fizer gosto, só pra lhe satisfazer, não por mim, não quero homem. Olhei para vosso pai,  os olhos dele pediam. Olhei para a dona ruim,  os olhos dela gozavam. O seu vestido de renda,  de colo mui devassado,  mais mostrava que escondia as partes da pecadora. Eu fiz meu pelo-sinal, me curvei... disse que sim. Sai pensando na morte, mas a morte não chegava. Andei pelas cinco ruas,  passei ponte, passei rio,  visitei vossos parentes,  não comia, não falava, tive uma febre terçã, mas a morte não chegava. Fiquei fora de perigo, fiquei de cabeça branca, perdi meus dentes, meus olhos,  costurei, lavei, fiz doce, minhas mãos se escalavraram, meus anéis se dispersaram, minha corrente de ouro pagou conta de farmácia. Vosso pais sumiu no mundo. O mundo é grande e pequeno. Um dia a dona soberba me aparece já sem nada, pobre, desfeita, mofina, com sua trouxa na mão. Dona, me disse baixinho, não te dou vosso marido, que não sei onde ele anda. Mas te dou este vestido,  última peça de luxo que guardei como lembrança daquele dia de cobra, da maior humilhação. Eu não tinha amor por ele, ao depois amor pegou. Mas então ele enjoado confessou que só gostava de mim como eu era dantes. Me joguei a suas plantas, fiz toda sorte de dengo, no chão rocei minha cara, me puxei pelos cabelos, me lancei na correnteza, me cortei de canivete, me atirei no sumidouro, bebi fel e gasolina, rezei duzentas novenas, dona, de nada valeu: vosso marido sumiu. Aqui trago minha roupa que recorda meu malfeito de ofender dona casada pisando no seu orgulho. Recebei esse vestido e me dai vosso perdão. Olhei para a cara dela, quede os olhos cintilantes? quede graça de sorriso, quede colo de camélia? quede aquela cinturinha delgada como jeitosa? quede pezinhos calçados com sandálias de cetim? Olhei muito para ela,  boca não disse palavra. Peguei o vestido, pus nesse prego da parede. Ela se foi de mansinho e já na ponta da estrada vosso pai aparecia. Olhou pra mim em silêncio, mal reparou no vestido e disse apenas: - Mulher, põe mais um prato na mesa. Eu fiz, ele se assentou, comeu, limpou o suor, era sempre o mesmo homem, comia meio de lado e nem estava mais velho. O barulho da comida na boca, me acalentava, me dava uma grande paz, um sentimento esquisito de que tudo foi um sonho,  vestido não há... nem nada. Minhas filhas, eis que ouço vosso pai subindo a escada.","Wow mother, what is that dress, on that nail? My daughters, it is the dress of a lady who passed by. When did it pass, our mother? Was she known to us? My daughters, mouth shut. Your father is arriving. Wow mother, tell me quickly what dress that dress is. My daughters, but the body has become cold and cannot wear it. The dress, on that nail, is dead, calm. Wow mother, this dress has so much lace, this secret! My daughters, listen to the words from my mouth. She was a lady from afar, your father fell in love with her. And he was so upset, he lost so much from us, he distanced himself from all life, he closed himself off, he devoured himself, he cried into the meat dish, he drank, he fought, he hit me, he left me with your crib, he went to his owner far away, but the owner didn't care. In vain the father begged. He would give you a policy, a farm, he would give you a car, he would give you gold, he would drink your leftovers, lick your shoes. But the owner didn't care. Then your father, angry, asked me to ask this wicked lady to be patient and sleep with him... Our mother, why are you crying? We give you our handkerchief. My daughters, your father arrives in the courtyard.  Let's disguise. Our mother, we didn't hear anyone stepping on the step. My daughters, I looked for that woman from the demo. And I begged him to appease my husband's wishes. I don't love your husband, she told me, laughing. But I can keep him if you like it, just to satisfy you, not for me, I don't want a man. I looked at your father, his eyes asked. I looked at the bad owner, her eyes were mocking. Her lace dress, with a very open neck, showed rather than hid the sinner's parts. I made my fur-sign, bowed... I said yes. He left thinking about death, but death was not enough. I walked through the five streets, I crossed the bridge, I crossed the river, I visited your relatives, I didn't eat, I didn't speak, I had a tertian fever, but death wasn't enough. I was out of danger, my head was white, I lost my teeth, my eyes, I sewed, washed, made sweets, my hands were broken, my rings were scattered, my gold chain paid the pharmacy bill. Your country disappeared from the world. The world is big and small. One day the superb lady appears to me with nothing, poor, broken, morose, with her bundle in her hand. Dona, he told me quietly, I'm not giving you your husband, I don't know where he is. But I give you this dress, the last piece of luxury that I kept as a reminder of that snake day, of the greatest humiliation. I didn't have love for him, but then love caught on. But then he, feeling sick, confessed that he only liked me the way I was before. I threw myself into your plants, I did all sorts of dengo, I touched my face on the ground, I pulled myself by the hair, I threw myself into the current, I cut myself with a knife, I threw myself into the sinkhole, I drank gall and gasoline, I prayed two hundred novenas, ma'am, of nothing was worth it: your husband disappeared. Here I bring my clothes that remind me of my mistake of offending a married woman by stepping on her pride. Receive this dress and give me your forgiveness. I looked at her face, what about her sparkling eyes? what a graceful smile, what a camellia lap? How cute is that slender waist? What about little feet wearing satin sandals? I looked at her a lot, I didn't say a word. I took the dress and put it on the nail on the wall. She left quietly and at the end of the road your father appeared. He looked at me in silence, barely noticed the dress and just said: - Woman, put another plate on the table. I did, he sat down, ate, wiped off the sweat, he was always the same man, he ate sideways and he wasn't even older. The sound of the food in my mouth soothed me, gave me great peace, a strange feeling that everything was a dream, there's no clothes on... or anything. My daughters, behold, I hear your father coming up the stairs.",https://www.letras.mus.br/carlos-drummond-de-andrade/836633/
