title,author,lyric,lyric_en,href
Cry,Doyle Bramhall,Feel like cryin' today Feel like cryin' today No one could stop me now Just came out Yeah it came out Nothing to say Just comes out every one Just comes out every one Just comes out when you're wrong I wanna give in Yeah give in And let it swallow me So won't you clear my head for a while Can I lay my body down Cry now This old heart's been through the mill This old heart's been through the mill It's so damn hard for me to feel When I lay down Yeah beside you I feel something inside So won't you clear my head for a while Can I lay my body down I need a place to rest my heart Cry now Give me strength for today Give me strength for today I will not talk it away Just for a moment It will burn through the clouds And shine down on me So won't you clear my head for a while Can I lay my bo-dy down I need a place to rest my heart Cry now Feel like crying today,Feel like cryin' today Feel like cryin' today No one could stop me now Just came out Yeah it came out Nothing to say Just comes out every one Just comes out every one Just comes out when you're wrong I wanna give in Yeah give in And let it swallow me So won't you clear my head for a while Can I lay my body down Cry now This old heart's been through the mill This old heart's been through the mill It's so damn hard for me to feel When I lay down Yeah beside you I feel something inside So won't you clear my head for a while Can I lay my body down I need a place to rest my heart Cry now Give me strength for today Give me strength for today I won't talk it away Just for a moment It will burn through the clouds And shine down on me So won't you clear my head for a while Can I lay my bo-dy down I need a place to rest my heart Cry now Feel like crying today,https://www.letras.mus.br/doyle-bramhall/cry/
Sweet Home Chicago,Magic Sam,"C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. Well, one and one is two, six and two is eight, C'mon, baby, dont'cha make me late! C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. Six and three is nine, Nine and nine is eighteen, Look there, brother baby, And see what I see! C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, My sweet home Chicago.","C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. Well, one and one is two, six and two is eight, C'mon, baby, don't make me late! C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. Six and three is nine, Nine and nine is eighteen, Look there, brother baby, And see what I see! C'mon, baby don't you wanna go, Heidy-hey, baby don't you wanna go, Back to that same old place, Sweet home Chicago. C'mon, baby don't you wanna go, C'mon, baby don't you wanna go, Back to that same old place, My sweet home Chicago.",https://www.letras.mus.br/magic-sam/1466862/
Confortável,André Christovam,"O teu ex-noivo me detesta O teu homem me ofende Diz que eu sou folgado e gordo Mas um dia ele entende Que eu fui feito confortável De encomenda pra você Dono do tamanho exato Pra aumentar o seu prazer Passe a notícia adiante Para que o mundo usufrua Vai contar pra sua irmã E pra vizinha lá da rua Que eu fui feito confortável, baby De encomenda pra você Dono do tamanho exato Pra aumentar o seu prazer Pouco importa sua cor Time ou crença O que vai na sua cabeça É o que faz a diferença Fantasia fabulosa que na hora se desmancha Ou você acha que surfista tem maior do que a prancha Pouco importa sua cor Time ou crença O que vai na sua cabeça É o que faz a diferença Fantasia fabulosa que na hora se desmancha Ou você acha que surfista tem maior do que a prancha, oh yeah Recomendo que me adote Sem selemas, nem esporro Homem magro, manda embora! Que osso eu dou pro meu cachorro Que eu fui feito confortável, baby De encomenda pra você Dono do tamanho exato Pra aumentar o seu prazer Dono do tamanho exato Pra aumentar o seu prazer","Your ex-fiancé hates me Your man offends me He says I'm baggy and fat But one day he understands That I was made comfortable Ordered for you Owner of the exact size To increase your pleasure Pass the news forward So that the world enjoy Go tell your sister And the neighbor down the street That I was made comfortable, baby Ordered for you Owner of the exact size To increase your pleasure It doesn't matter your color Time or belief What's in your head It's what makes the difference Fabulous fantasy that falls apart at the time Or do you think that a surfer is bigger than the board It doesn't matter what color it is Team or belief What's in your head Is what makes the difference Fabulous fantasy that at the time falls apart Or do you think that a surfer It's bigger than the board, oh yeah I recommend you adopt me No saddles, no fuss Skinny man, send it away! What bone do I give to my dog ​​That I was made comfortable, baby Ordered for you Owner of the exact size To increase your pleasure Owner of the exact size To increase your pleasure",https://www.letras.mus.br/andre-christovam/1221487/
Take Out Some Insurance,Jimmy Reed,"If you leave me, baby, say you won't be back That would be the end of me, 'cause I'd have a heart attack You better get some insurance on me, baby, take out some insurance on me, baby 'Cause if you ever, ever say goodbye, I'm gonna haul right off and die Darlin', how I love you, long as I got breath If we part, I know sweetheart, it would worry me to death You better get some insurance on me, baby, take out some insurance on me, baby 'Cause if you ever, ever say goodbye, I'm gonna haul right off and die Don't get no sick and accident, 'cause I'm healthy as can be Now, if ya got any sense, you'd take the hint and get a Penn Life, on me You don't know me, baby, like I know myself, I couldn't live if you should give your love to someone else Better get some insurance on me, baby, take out some insurance on me, baby 'Cause if you ever, ever say goodbye, I'm gonna haul right off and die","If you leave me, baby, say you won't be back That would be the end of me, 'cause I'd have a heart attack You better get some insurance on me, baby, take out some insurance on me, baby ' Cause if you ever, ever say goodbye, I'm gonna haul right off and die Darlin', how I love you, long as I got breath If we part, I know sweetheart, it would worry me to death You better get some insurance on me, baby, take out some insurance on me, baby 'Cause if you ever, ever say goodbye, I'm gonna haul right off and die Don't get no sick and accident, 'cause I'm healthy as can be Now, if ya got any sense, you'd take the hint and get a Penn Life, on me You don't know me, baby, like I know myself, I couldn't live if you should give your love to someone else Better get some insurance on me, baby, take out some insurance on me, baby 'Cause if you ever, ever say goodbye, I'm gonna haul right off and die",https://www.letras.mus.br/jimmy-reed/1448806/
Paying The Cost To Be The Boss,B.B. King,"You act like you to don't wanna listen,  when I'm talking to you  You think you outta be my baby,  anything you wanna do  You must be crazy, baby,  you just gotta be out of your mind  As long as payin' I'm the bills, woman,  I'm payin' the cost to be the boss  I'll drink if I wanna,  and play a little poker too  Don't you say nothing to me,  as long as I'm taking care of you  As long as I'm working baby,  and payin' all the bills  I don't want no mouth from you,  about the way I'm supposed to leave  You must be crazy, woman,  you just gotta be out of your mind  As long as I'm footin' the bills,  I'm paying the cost to be the boss  Now that you got me,  you act like you are a shame  You don't act like my woman,  you just using my name  I tell you I'll gonna handle all the money,  and I don't wanna no back talk  'Cause if you don't like the way I'm doing,  just pick up your things and walk  You must be crazy baby,  you just gotta be out of your mind  As long as paying the bills,  I'm paying the cost to be the boss","You act like you to don't wanna listen, when I'm talking to you You think you outta be my baby, anything you wanna do You must be crazy, baby, you just gotta be out of your mind As long as payin' I'm the bills, woman, I'm payin' the cost to be the boss I'll drink if I want, and play a little poker too Don't you say nothing to me, as long as I'm taking care of you As long as I'm working baby, and payin' all the bills I don't want no mouth from you, about the way I'm supposed to leave You must be crazy, woman, you just gotta be out of your mind As long as I'm footin' the bills, I'm paying the cost to be the boss Now that you got me, you act like you are a shame You don't act like my woman, you just using my name I tell you I'll gonna handle all the money, and I don't wanna no back talk 'Cause if you don't like the way I'm doing, just pick up your things and walk You must be crazy baby, you just gotta be out of your mind As long as paying the bills, I'm paying the cost to be the boss",https://www.letras.mus.br/bb-king/97816/
God Don't Never Change,Blind Willie Johnson,"Yes God, God don't never change  He's God, always will be God  God in the middle of the ocean  God in the middle of the sea  By the help of the great creator  Truly been a God to me  Hey God, God don't never change  God, always will be God  God in creation  God when Adam fell  God way up in heaven  God way down in hell  He's God, God don't never change  God, always will be God  Spoke to the mountain  Said how great I am  Want you to get up this mornin'  Skip around like a lamb  Well he's God, God don't never change  God, always will be God  God in the time of sickness  God in the doctor too  In the time of the influenza  He truly was a God to you  Well he's God, God don't never change  He's God, always will be God  God in the pulpit  God way down at the door  He's God in the amen corner  God all over the floor  Well he's God, God don't never change  God, always will be God","Yes God, God don't never change He's God, will always be God God in the middle of the ocean God in the middle of the sea By the help of the great creator Truly been a God to me Hey God, God don't never change God, always will be God God in creation God when Adam fell God way up in heaven God way down in hell He's God, God doesn't never change God, always will be God Spoke to the mountain Said how great I am Want you to get up this mornin' Skip around like a lamb Well he's God, God don't never change God, always will be God God in the time of sickness God in the doctor too In the time of the influenza He truly was a God to you Well he's God, God don't never change He's God, will always be God God in the pulpit God way down at the door He's God in the amen corner God all over the floor Well he's God, God don't never change God, will always be God",https://www.letras.mus.br/blind-willie-johnson/531904/
Cama Vazia,Evaldo Gouveia,"O dia que você quiser voltar pra mim Melhor teefonar antes de aparecer Porque eu estou lhe esperando Mas não sei até quando E se demorar muita coisa Pode acontecer Quem sabe de repente eu possa despertar E ver você de um jeito menos sonhador Deitar numa cama vazia Estraga qualquer fantasia Destrói a beleza e a poesia De um sonho de amor O meu coração tem mania de ser feliz Tem gente querendo o amor Que você não quis Decide se você me quer Venha logo correndo Aproveita que eu Ainda estou lhe querendo Esperando a palavra Que você não diz Acorda, me liga, me chama Me diz que me ama Decide esse jogo Desfaz esse drama Porque já cansei De viver infeliz Deitar numa cama vazia Estraga qualquer fantasia Destrói a beleza e a poesia De um sonho de amor","The day you want to come back to me I'd better call you before you show up Because I'm waiting for you But I don't know until when And if it takes a long time, it might happen Who knows, maybe suddenly I might wake up And see you in a less dreamy way Laying down in an empty bed It's ruinous any fantasy Destroys the beauty and poetry Of a dream of love My heart has a desire to be happy There are people wanting love That you didn't want Decide if you want me Come running quickly Take advantage of the fact that I'm still wanting you Waiting for the word That you Don't say Wake up, call me, call me Tell me you love me Decide this game Undo this drama Because I'm tired of living unhappy Lying in an empty bed Ruins any fantasy Destroys the beauty and poetry Of a dream of love",https://www.letras.mus.br/evaldo-gouveia/994748/
Friendship,Ray Charles,"If you're ever in a jam, here I am. If you're ever in a mess, S.O.S. If you're so happy, you land in jail. I'm your bail. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgot, ours will still be hot. Da da da da da da dig dig dig. If you're ever down a well, ring my bell. If you're ever up a tree, just phone to me. If you ever loose your teeth when you're out to dine, borrow mine. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgeet, ours will still be great. Loddle doddle chuck chuck chaa. If they ever black you're eyes, put me wise. If they ever cook your goose, turn me loose. And if they ever put a bullet through your brain, I'll complain. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgit, ours will still be it. Ah loddle doddle hip hap hap. If you ever loose your mind, I'll be kind. And if you ever loose your shirt, I'll be hurt. If you're ever in a mill and get sawed in half, I won't laugh. It's friendship, friendship, just a perfect blendship. When other friendships are are up the crick, ours will still be slick. Ah loddle doddle woof woof woof, hep hep hep, chopp chop chop, dig dig dig. Good evening friends.","If you're ever in a jam, here I am. If you're ever in a mess, S.O.S. If you're so happy, you land in jail. I'm your dance. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgotten, ours will still be hot. Da da da da da da dig dig dig. If you're ever down a well, ring my bell. If you're ever up a tree, just call me. If you ever loose your teeth when you're out to dine, borrow mine. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgeet, ours will still be great. Loddle doddle chuck chuck chaa. If they ever black you're eyes, put me wise. If they ever cook your goose, turn me loose. And if they ever put a bullet through your brain, I'll complain. It's friendship, friendship, just a perfect blendship. When other friendships are soon forgotten, ours will still be it. Ah loddle doddle hip hap hap. If you ever loose your mind, I'll be kind. And if you ever loose your shirt, I'll be hurt. If you're ever in a mill and get sawed in half, I won't laugh. It's friendship, friendship, just a perfect blendship. When other friendships are up the crick, ours will still be slick. Ah loddle doddle woof woof woof, hep hep hep, chopp chop chop, dig dig dig. Good evening friends.",https://www.letras.mus.br/ray-charles/730819/
Nan Zi Han,Jackie Chan,Da jia tong xin zuo zhan rang xiong nu jue wang Wei he zhe qun shi bing dou xiang ge gu niang Ni men ben zuo san man you niu nie Wo hui gai bian ni de qian tu Yao cheng wei nan zi han bu ren shu Za wen ni de bu lv nei xin yao jian ding Kai kuo ni de xiong jin qiu sheng yao jue xin Dan xiao you hai pa xin luan ru ma Ni jing huang mang ran wu zhu Yao cheng wei nan zi han bu ren shu (wo qi chuan ru niu kuai duan qi) (xi fang ji le deng wo guang lin) (wo kan da jia quan dou bei ta xia sha liao) (ta men dan zhan you xin jing) (wo de shen fen hai shi mi mi) (diao dao shui li ke hui yao le wo xiao ming) (nan zi han) xing dong kuai su xiang na jiang he tuan ji (nan zi han) po huai li xiang na feng bao wu qing (nan zi han) man qiang re xue xiang na ye huo ya jing Shen chu gui mo xiang na an ye de e meng Shi guang hao bu liu qing xiong nu kuai bi jin Ting cong wo de zhi ling cai neng gou huo ming Sha chang tai can ku xue guang sha lu Ruo hai pa ta shang gui lu Yao cheng wei nan zi han bu ren shu (nan zi han) xing dong kuai su xiang na jiang he tuan ji (nan zi han) po huai li xiang na feng bao wu qing (nan zi han) man qiang re xue xiang na ye huo ya jing Shen chu gui mo xiang na an ye de e meng (nan zi han) xing dong kuai su xiang na jiang he tuan ji (nan zi han) po huai li xiang na feng bao wu qing (nan zi han) man qiang re xue xiang na ye huo ya jing Shen chu gui mo xiang na an ye de e meng,Da jia tong xin zuo zhan rang xiong nu jue wang Wei he zhe qun shi bing dou xiang ge gu niang Ni men ben zuo san man you niu nie Wo hui gai bian ni de qian tu Yao cheng wei nan zi han bu ren shu Za wen ni de bu lv nei xin yao jian ding Kai kuo ni de xiong jin qiu sheng yao jue xin Dan xiao you hai pa xin luan ru ma Ni jing huang mang ran wu zhu Yao cheng wei nan zi han bu ren shu (wo qi chuan ru niu kuai duan qi) (xi fang ji le deng wo guang lin) (wo kan da jia quan dou bei ta xia sha liao) (ta men dan zhan you xin jing) (wo de shen fen hai shi mi mi) (diao dao shui li ke hui yao le wo xiao ming) (nan zi han) ye huo ya jing Shen chu gui mo xiang na an ye de e meng Shi guang hao bu liu qing xiong nu kuai bi jin Ting cong wo de zhi ling cai neng gou huo ming Sha chang tai can ku xue guang sha lu Ruo hai pa ta shang gui lu Yao cheng wei nan zi han bu ren shu (nan zi han) xiang na ye huo ya jing Shen chu gui mo xiang na an ye de e meng (nan zi han) xing dong kuai su xiang na jiang he tuan ji (nan zi han) po huai li xiang na feng bao wu qing (nan zi han ) man qiang re xue xiang na ye huo ya jing Shen chu gui mo xiang na an ye de e meng,https://www.letras.mus.br/jackie-chan/1862600/
Fly Away,Larkin Poe,"I wish that I could fly Into the sky so very high Just like a dragonfly I'd fly above the trees Over the seas in all degrees To anywhere I please I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah Let's go and see the stars The milky way or even mars Where it could all be ours Let's fade into the Sun Let your spirit fly We could be as one Just for a little fun, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah","I wish that I could fly Into the sky so very high Just like a dragonfly I'd fly above the trees Over the seas in all degrees To anywhere I please I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah Let's go and see the stars The milky way or even mars Where it could all be ours Let's fade into the Sun Let your spirit fly We could be as one Just for a little fun , yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah I want to get away I want to fly away Yeah, yeah, yeah",https://www.letras.mus.br/larkin-poe/fly-away/
Bad Man (feat. Austin Jenckes),Esterly,"My eyes Are blind I can't seem to tell me What I need to get right Your eyes They can't seem to understand What I've realized Realize This isn't just a dream Stuck on a bad repeat Fightin' the air to breathe You can't touch me now Took me a while to see It doesn't have to be You winning over me You can't touch me now I'm a bad man Ain't my fault It's all I got It's so bad, man Broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I'm a bad man They see lies All the times and keep me static In rewind This isn't just a dream Stuck on a bad repeat Fightin' the air to breathe You can't touch me now Took me to outer sea It doesn't have to be You winning over me You can't touch me now I'm a bad man Ain't my fault It's all I got It's so bad, man You broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I'm a bad man I'm a bad man Ain't my fault It's all I got It's so bad, man Broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I'm a bad man I'm a bad man","My eyes Are blind I can't seem to tell me What I need to get right Your eyes They can't seem to understand What I've realized Realize This isn't just a dream Stuck on a bad repeat Fightin' the air to breathe You can't touch me now Took me a while to see It doesn't have to be You winning over me You can't touch me now I'm a bad man Ain't my fault It's all I got It's so bad , man Broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I'm a bad man They see lies All the times and keep me static In rewind This isn't 't just a dream Stuck on a bad repeat Fightin' the air to breathe You can't touch me now Took me to outer sea It doesn't have to be You winning over me You can't touch me now I'm a bad man Ain't my fault It's all I got It's so bad, man You broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I'm a bad man I'm a bad man Ain't my fault It's all I got It's so bad, man Broke my broken will And I can't go back Now I am Who I am You can't change me 'Cause you made me I 'm a bad man I'm a bad man",https://www.letras.mus.br/esterly/bad-man-feat-austin-jenckes/
Break The Mirror,Dark Country,"Passing stations Generations on your way down See through places See through faces all around Night is falling and it’s calling out Your new name Nothing’s changed yet nothing here remains The same This what you’re now This is what you’re next This what you’re now, now This is what you’re next This what you’re now This is what you’re next This what you’re now, now This is what you’re next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new Crawling out unfolding Face to face with your kin High above the city streets You begin As a final golden ray is gone Sun is down Tender is the night And light is your New crown This what you’re now This is what you’re next This what you’re now, now This is what you’re next This what you’re now This is what you’re next This what you’re now, now This is what you’re next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new Wake up, wake me up Wake up, wake me up This what you’re now This is what you’re next This what you’re now, now This is what you’re next This what you’re now This is what you’re next This what you’re now, now This is what you’re next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new","Passing stations Generations on your way down See through places See through faces all around Night is falling and it's calling out Your new name Nothing's changed yet nothing here remains The same This what you're now This is what you're next This what you' re now, now This is what you're next This what you're now This is what you're next This what you're now, now This is what you're next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new Crawling out unfolding Face to face with your kin High above the city streets You begin As a final golden ray is gone Sun is down Tender is the night And light is your New crown This what you're now This is what you're next This is what you're now, now This is what you're next This is what you're now This is what you're next This what you're now, now This is what you're next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new Wake up, wake me up Wake up, wake me up This what you're now This is what you're next This what you' re now, now This is what you're next This what you're now This is what you're next This what you're now, now This is what you're next Break the mirror pass on through Break the mirror that was you Shattered to something new Shattered to something new",https://www.letras.mus.br/dark-country/break-the-mirror/
Crazy Love,Ray Charles,"I can hear her heart beat for a thousand miles And the heavens open every time she smiles And when I come to her that's where I belong Yet I'm running to her like a river's song [Chorus:] She give me love, love, love, love, crazy love She give me love, love, love, love, crazy love She's got a fine sense of humor when I'm feeling low down And when I come to her when the sun goes down Take away my trouble, take away my grief Take away my heartache, in the night like a thief [Chorus] Yes I need her in the daytime Yes I need her in the night Yes I want to throw my arms around her Kiss her hug her kiss her hug her tight And when I'm returning from so far away She gives me some sweet lovin' brighten up my day Yes it makes me righteous, yes it makes me feel whole Yes it makes me mellow down in to my soul [Chorus]","I can hear her heart beat for a thousand miles And the heavens open every time she smiles And when I come to her that's where I belong Yet I'm running to her like a river's song [Chorus:] She gives me love, love, love, love, crazy love She gives me love, love, love, love, crazy love She's got a fine sense of humor when I'm feeling low And when I come to her when the sun goes down Take away my trouble, take away my grief Take away my heartache, in the night like a thief [Chorus] Yes I need her in the daytime Yes I need her in the night Yes I want to throw my arms around her Kiss her hug her kiss her hug her tight And when I'm returning from so far away She gives me some sweet lovin' brighten up my day Yes it makes me righteous, yes it makes me feel whole Yes it makes me mellow down in to my soul [Chorus]",https://www.letras.mus.br/ray-charles/730803/
I Put a Spell On You,Christone Kingfish Ingram,"I put a spell on you Because, because you're mine Because you're mine Stop the things you do Stop the things you do I ain't lyin' No, I ain't lyin' I can't stand, can't stand you runnin' around No, I can't stand, stand you puttin' me down No, I can't stand, stand you puttin' me down Oh, I put a spell on you I put a spell on you 'Cause you're mine 'Cause you're mine I put a spell on you Because, because, because you're mine Because you're mine Stop the things, stop the things, stop the things you do Stop the things you do I ain't lyin' No, I ain't lyin', yeah You know I love you I love you anyhow I don't care if you don't want me Say I'm yours right now Oh, I put a spell on you Yeah, I put a spell on you Because you're mine Because, because you're mine","I put a spell on you Because, because you're mine Because you're mine Stop the things you do Stop the things you do I ain't lyin' No, I ain't lyin' I can't stand, can' t stand you runnin' around No, I can't stand, stand you puttin' me down No, I can't stand, stand you puttin' me down Oh, I put a spell on you I put a spell on you 'Cause you're mine 'Cause you're mine I put a spell on you Because, because, because you're mine Because you're mine Stop the things, stop the things, stop the things you do Stop the things you do I ain 't lyin' No, I ain't lyin', yeah You know I love you I love you anyhow I don't care if you don't want me Say I'm yours right now Oh, I put a spell on you Yeah, I put a spell on you Because you're mine Because, because you're mine",https://www.letras.mus.br/christone-kingfish-ingram/i-put-a-spell-on-you/
I've Been Lovin' You Too Long,Etta James,"I've been lovin' you too long To stop now You were tired And you want to be free My love is growing stronger As you become a habit to me I've been lovin' you Way too long And I don't wanna stop now With you, my life Has been so wonderful I can't, I can't stop now You were tired And your love is growing cold My love is growing stronger As our affair, our affair grows old I've been lovin' you Hey, a little too long I don't wanna stop now I've been lovin' you A little too long I don't wanna, I don't wanna stop now Oh, don't make me stop now Please, don't make me, don't make me stop now I love you, I love you, I love you, I love you I, don't make me stop now Don't make me stop now Please, baby, don't make me Don't make me stop now, I don't wanna I don't wanna stop, I don't wanna stop now I've been lovin' you too long I don't wanna stop now Don't make me, don't make me stop now","I've been lovin' you too long To stop now You were tired And you want to be free My love is growing stronger As you become a habit to me I've been lovin' you Way too long And I don't wanna stop now With you, my life Has been so wonderful I can't, I can't stop now You were tired And your love is growing cold My love is growing stronger As our affair, our affair grows old I've been lovin' you Hey, a little too long I don't wanna stop now I've been lovin' you A little too long I don't wanna, I don't wanna stop now Oh, don't make me stop now Please, don't t make me, don't make me stop now I love you, I love you, I love you, I love you I, don't make me stop now Don't make me stop now Please, baby, don't make me Don't make me stop now, I don't wanna I don't wanna stop, I don't wanna stop now I've been lovin' you too long I don't wanna stop now Don't make me, don't make me stop now",https://www.letras.mus.br/etta-james/1349949/
I Won't Be Here,The Marcus King Band,"Lord, my tears have dried up Cause I no longer feel that pain I was standing by others I felt alone in the pouring rain When you did the things you've done Changed my perspective on love Hurt me so damn bad Now there's someone else that I'm dreamin' of And you know I've got somebody else beside me And her passion is much stronger And she's bound to love me longer I won't be here If you ever change your mind I won't be here If you ever change your mind I never spoke the word I love you But with you the words felt true Felt the distance when I held you close, baby Now I'm holding someone new You'll never admit to the hurt you brought me Or accept the pain you've caused So oblivious to it all, baby Now a new flame holds my heart And you know I've got somebody else beside me And her passion is much stronger And she's bound to love me longer I won't be here If you ever change your mind I won't be here If you ever change your mind I won't be here If you ever change your mind I won't be here","Lord, my tears have dried up Cause I no longer feel that pain I was standing by others I felt alone in the pouring rain When you did the things you've done Changed my perspective on love Hurt me so damn bad Now there's someone else that I'm dreamin' of And you know I've got somebody else beside me And her passion is much stronger And she's bound to love me longer I won't be here If you ever change your mind I won't be here If you ever change your mind I never spoke the word I love you But with you the words felt true Felt the distance when I held you close, baby Now I'm holding someone new You'll never admit to the hurt you brought me Or accept the pain you've caused So oblivious to it all, baby Now a new flame holds my heart And you know I've got somebody else beside me And her passion is much stronger And she's bound to love me longer I won't be here If you ever change your mind I won't be here If you ever change your mind I won't be here If you ever change your mind I won't be here",https://www.letras.mus.br/the-marcus-king-band/i-wont-be-here/
Lemon Tree,The Brothers Four,"When I was just a lad of ten My father said to me; Come here and learn a lesson From the lovely lemon tree: Don? t put your faith in love, my boy My father said to me, I fear you'll find that love Is like The lovely lemon tree. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Beneath the lemon tree, one day My love and I did lie, A girl so sweet that when she smiled The sun rose in the sky. We passed the summer Lost in love beneath the lemon tree, The music of her laughter Hid my fathers words from me. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. One day she left without a word She took away the sun And in the dark she left behind I knew what she had done. She left me for another, It? s a common tale but true. A sadder man but wiser now I sing these words to you. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree... lemon tree. Lemon tree... lemon tree Lemon tree... lemon tree. Lemon tree... lemon tree Lemon tree...","When I was just a side of ten My father said to me; Come here and learn a lesson From the lovely lemon tree: Don? t put your faith in love, my boy My father said to me, I fear you'll find that love Is like The lovely lemon tree. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Beneath the lemon tree, one day My love and I did lie, A girl so sweet that when she smiled The sun rose in the sky. We spent the summer Lost in love beneath the lemon tree, The music of her laughter Hid my parents words from me. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. One day she left without a word She took away the sun And in the dark she left behind I knew what she had done. She left me for another, It? It's a common tale but true. A sadder man but wiser now I sing these words to you. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree very pretty And the lemon flower is sweet But the fruit of the poor lemon Is impossible to eat. Lemon tree... lemon tree. Lemon tree... lemon tree Lemon tree... lemon tree. Lemon tree... lemon tree Lemon tree...",https://www.letras.mus.br/the-brothers-four/lemon-tree/
Pick Me Up,James Blake,"Pick me up, drop me off (ooh) To kingdom come, euphoria (ooh) Pick me up, drop me off (ooh) To valhalla, euphoria (ooh) When there's no trust Quite like us In this whole world (in this world) When there's no control Over your state When you think it's love And you're all caught up Need to escape (like yesterday) Am I gonna get in the way Of sweet relief? I have packed my bags and I am ready I have packed my bags and I am ready I'm ready to go Just take me anywhere Pick me up, drop mе off (ooh) To kingdom come, euphoria (ooh) Pick me up, drop mе off (ooh) To valhalla, euphoria (ooh) Pick me up, drop me off (ooh) (I wish that I could take myself) To kingdom come, euphoria (ooh) Pick me up, drop me off (ooh) (I wish that I could take myself) To valhalla, euphoria (ooh) Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm","Pick me up, drop me off (ooh) To kingdom come, euphoria (ooh) Pick me up, drop me off (ooh) To valhalla, euphoria (ooh) When there's no trust Quite like us In this whole world (in this world ) When there's no control Over your state When you think it's love And you're all caught up Need to escape (like yesterday) Am I gonna get in the way Of sweet relief? I have packed my bags and I am ready I have packed my bags and I am ready I'm ready to go Just take me anywhere Pick me up, drop me off (ooh) To kingdom come, euphoria (ooh) Pick me up, drop me off (ooh) To valhalla, euphoria (ooh) Pick me up, drop me off (ooh) (I wish that I could take it myself) To kingdom come, euphoria (ooh) Pick me up, drop me off (ooh) (I wish that I could take it myself) To valhalla, euphoria (ooh) Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm Hmm, hmm, hmm, hmm",https://www.letras.mus.br/james-blake/pick-me-up/
