title,author,lyric,lyric_en,href
Colcha De Algodão,Jorge Aragão,"A saudade bateu no coração Naveguei na corrente da recordação Uma louca vontade de recomeçar Remendar nossa colcha de algodão Pra aquecer nosso amor pra me curar, do frio da solidão Só agora infelizmente analisei Sua importância no meu mundo Quanta falta você faz em meu viver, porque Um meio haverá de ter, de não sofrer Um jeito de não ficar, sempre a chorar Se o fim justifica o meio, você pode perdoar Um meio haverá de ter, de não sofrer Um jeito de não ficar, sempre a chorar Se o fim justifica o meio, você pode perdoar A saudade bateu no coração Naveguei na corrente da recordação Uma louca vontade de recomeçar Remendar nossa colcha de algodão Pra aquecer nosso amor pra me curar, do frio da solidão Só agora infelizmente analisei Sua importância no meu mundo Quanta falta você faz em meu viver, porque Um meio haverá de ter, de não sofrer Um jeito de não ficar, sempre a chorar Se o fim justifica o meio, você pode perdoar Um meio haverá de ter, de não sofrer Um jeito de não ficar, sempre a chorar Se o fim justifica o meio, você pode perdoar","Longing hit my heart I sailed in the current of memories A crazy desire to start over Mending our cotton quilt To warm our love to heal me from the cold of loneliness Only now, unfortunately, have I analyzed Your importance in my world How much you are missed in my life, because There will be a means, of not suffering A way of not being, always crying If the end justifies the means, you can forgive A way will be there, of not suffering A way of not being, always crying If the end justifies the middle, you can forgive Longing hit the heart I sailed in the current of memory A crazy desire to start over Mending our cotton quilt To warm our love to heal me, from the cold of loneliness Only now, unfortunately, have I analyzed Your importance in my world How much I miss you it does in my life, because There will be a way to have it, to not suffer A way to not stay, always crying If the end justifies the means, you can forgive A way to have it, not to suffer A way to not stay, always to cry If the end justifies the means, you can forgive",https://www.letras.mus.br/jorge-aragao/66807/
Mulata Assanhada (part. Oswaldo Borba),Elza Soares,"Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Ô, mulata, se eu pudesse E se meu dinheiro desse Eu comprava sem pensar Este céu, esta terra, este mar Ela finge que não sabe Que tem feitiço no olhar Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Ai, meu Deus, que bom seria Se voltasse a escravidão Eu comprava essa mulata E prendia no meu coração E depois a pretoria Resolvia a questão Ai, meu Deus, que bom seria Se voltasse a escravidão Eu comprava essa mulata E prendia no meu coração E depois a pretoria Resolvia a questão Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Mulatinha assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente Que mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Ô, mulata assanhada Que passa com graça, fazendo pirraça Fingindo inocente Tirando o sossego da gente","Oh, crazy mulatta Who passes by with grace, acting out Pretending to be innocent Taking away people's peace Oh, crazy mulatta Who passes by with grace, acting out, pretending to be innocent Taking away people's peace Oh, mulatto, if I could And if my money was there I would buy it without thinking This sky, this land, this sea She pretends she doesn't know That there's a spell in her eyes Hey, crazy mulatto Who passes by with grace, acting out Pretending to be innocent Taking away people's peace Oh, crazy mulatto Who passes by with grace, acting out, pretending innocent Taking away people's peace Oh, my God, how good it would be If slavery returned I would buy this mulatta And trapped it in my heart And then the praetorship Resolved the issue Oh, my God, how good it would be If slavery returned I would buy this mulatta And it stuck in my heart And then the praetorship Resolved the issue Hey, crazy mulatto Who passes by with grace, acting out Pretending to be innocent Taking away people's peace Little crazy girl Who passes by with grace, acting out Pretending to be innocent Taking away people's peace What a crazy mulatta That He passes by with grace, acting out Pretending to be innocent Oh, crazy mulatta Who passes by with grace, acting out Pretending to be innocent Taking away our peace of mind",https://www.letras.mus.br/elza-soares/887040/
É Isso Aí (Isso É Problema Dela),Casuarina,"Preparei uma roda de samba só pra ela Mas se ela não sambar Isso é problema dela Entreguei um palpite seguro só pra ela Mas se ela não jogar Isso é problema dela Isso é problema dela Isso é problema dela Isso é problema dela Só dela Tô cansado de andar por aí Curtindo o que não é Preocupado em pintar na jogada que dá pé Só que tem que eu tô numa tão certa Que ninguém me diz Quem eu sou, o que eu devo fazer E o que eu não fiz Separei um pedaço de bolo só pra ela Mas se ela não provar Isso é problema dela Inventei na semana um domingo só pra ela Se ela for trabalhar Isso é problema dela Isso é problema dela O problema dela Isso é problema dela Só dela Tô cansado de andar por aí Curtindo o que não é Preocupado em pintar na jogada que dá pé Só que tem que eu tô numa tão certa Que ninguém me diz Quem eu sou, o que eu devo fazer E o que eu não fiz Comprei roupa, sapato e sandália só pra ela Mas se ela não usar Isso é problema dela Inventei na semana um domingo só pra ela Se ela for trabalhar Isso é problema dela Isso é problema dela Problema dela Isso é problema dela Só dela Tô cansado de andar por aí Curtindo o que não é Preocupado em pintar na jogada que dá pé Só que tem que eu tô numa tão certa Que ninguém me diz Quem eu sou, o que eu devo fazer E o que eu não fiz Preparei uma roda de samba só pra ela Mas se ela não sambar Isso é problema dela Aluguei uma roda-gigante só pra ela Mas se ela não rodar Isso é problema dela Isso é problema dela Isso é problema dela Isso é problema dela Só dela","I prepared a samba circle just for her But if she doesn't samba That's her problem I gave a safe guess just for her But if she doesn't play That's her problem That's her problem That's her problem That's her problem Only hers I'm tired of walking around Enjoying what is not Worried about painting in the move that works But I'm so sure that no one tells me Who I am, what I should do And what I didn't do I separated a piece of cake alone for her But if she doesn't prove it That's her problem I invented a Sunday just for her this week If she goes to work That's her problem That's her problem Her problem That's her problem Only hers I'm tired of walking around Enjoying what I don't I'm worried about painting in the right direction But I'm so sure that no one tells me Who I am, what I should do And what I didn't do I bought clothes, shoes and sandals just for her But if she doesn't use That's her problem I invented a Sunday just for her this week If she goes to work That's her problem That's her problem Her problem That's her problem Only hers I'm tired of walking around Enjoying what isn't Worried about painting in the move that It's just that I'm so sure that no one tells me who I am, what I should do And what I didn't do I prepared a samba circle just for her But if she doesn't samba that's her problem I rented a circle -giant just for her But if she doesn't run That's her problem That's her problem That's her problem That's her problem Only hers",https://www.letras.mus.br/casuarina/1549679/
Mineira,João Nogueira,"Clara Abre o pano do passado Tira a preta do cerrado Põe rei congo no gongá Anda, canta um samba verdadeiro Faz o que mandou o mineiro Ó mineira Samba que samba no bole que bole Oi morena do balaio mole se embala do som dos tantãs Quebra no balacochê do cavaco e rebola no balacubaco Se embola dos balagandãs Mexe no meio que eu sambo do lado vem naquele bamboleado Que eu também sou bam, bam, bam Ai cai no samba cai que o samba vai até de manhã Ai cai no samba cai que o samba vai até de manhã Ô saravá mineira, guerreira que é filha de Ogum com Iansã","Clara Opens the curtain on the past Take the black girl out of the cerrado Put king congo on the gongá Come on, sing a real samba Do what the miner told you Oh miner Samba what a samba in the bole that bole Hi brunette from the soft balaio is rocked by the sound of the tom-toms Break in balacochê of the cavaco and rolls in the balacubaco If it gets tangled up in the balagandãs Move in the middle and I'll samba on the side and come in that bamboleado That I'm also bam, bam, bam Then fall into samba fall that samba will go on until morning Then fall into samba fall that the samba goes on until the morning Ô saravá from Minas Gerais, warrior who is the daughter of Ogum and Iansã",https://www.letras.mus.br/joao-nogueira/973685/
Milagre,Fundo de Quintal,Maurino Dadá e Zé Caô Embarcaram de manhã Era quarta feira santa dia de pescar e de pescador Se sabe que muda o tempo  Se sabe que o tempo vira  Ai o tempo virou Maurino que é de guenta guento Dada que é de labutar labutou Zeca esse nem falou Era só jogar a rêde e puxar  Era só jogar a rêde e puxar,"Maurino Dadá and Zé Caô They embarked in the morning It was Holy Wednesday, a fishing day and a fisherman's day If you know that the weather changes If you know that the weather changes Then the weather changed Maurino, who is a man of war, Dada is a man of toil, he toiled Zeca, he didn't even speak Just throw the net and pull It was just a throw of the net and pull",https://www.letras.mus.br/fundo-de-quintal/139778/
Deixa Eu Te Amar,Diogo Nogueira,"Quero ir na fonte do teu ser E banhar-me na tua pureza Guardar em pote gotas de felicidade Matar saudade que ainda existe em mim Afagar teus cabelos molhados Pelo orvalho que a natureza rega Com a sutileza que lhe fez a perfeição Deixando a certeza de amor no coração Deixa eu te amar Faz de conta que sou o primeiro Na beleza desse teu olhar Eu quero estar o tempo inteiro Quero saciar a minha sede No desejo da paixão que me alucina Vou me embrenhar em densa mata só porque Existe uma cascata que tem água cristalina Aí, então, vou te amar com sede Na relva, na rede, onde você quiser Quero te pegar no colo Te deitar no solo e te fazer mulher Quero te pegar no colo Te deitar no solo e te fazer mulher Deixa eu te amar Faz de conta que sou o primeiro Na beleza desse teu olhar Eu quero estar o tempo inteiro","I want to go to the source of your being And bathe in your purity Keep drops of happiness in a jar Kill the longing that still exists in me Stroke your wet hair By the dew that nature waters With the subtlety that made you perfection Leaving the certainty of love in my heart Let me love you Pretend I'm the first In the beauty of your eyes I want to be there all the time I want to quench my thirst In the desire for the passion that hallucinates me I'm going to go deep into dense forest just because There's a waterfall that has water crystal clear Then, I will love you with thirst In the grass, in the hammock, wherever you want I want to hold you in my arms Lay you down on the ground and make you a woman I want to hold you in my arms Lay you down on the ground and make you a woman Let me love you Do it realize that I'm the first In the beauty of your eyes I want to be there all the time",https://www.letras.mus.br/diogo-nogueira/1695850/
Tape Deck,Jorge Aragão,"Comprei um tape deck O nome é esquisito mas dizem que é bom Convidei os mano black Que gostam de rap De samba do bom pra inauguração Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom O fio do plug era azul, branco e bordo Meu cabelo arrepiou quando vi tanto botão Liguei o cassete no cabo da Internet Usei mais de trinta cotonetes Só pra limpar o visor Foi ai que o bicho pegou Era a galera gritando demorô Daí em diante a porrada começou O evento passava das três da madrugada Lá foi todo mundo pra calçada Tremenda mancada E eles na palma da mão A gente veio pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom A gente veio pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom Eeeuu... Comprei um tape deck O nome é esquisito mas dizem que é bom Convidei os mano black Que gostam de rap De samba do bom pra inauguração Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom Os manos que gostam de rap Do samba do bom O fio do plug era azul, branco e bordo Meu cabelo arrepiou quando vi tanto botão (Meu Deus do Céu !) Liguei o cassete no cabo da Internet Usei mais de trinta cotonetes Só pra limpar o visor Foi ai que o bicho pegou Era a galera gritando demorô Daí em diante a porrada começou O evento passava das três da madrugada Lá foi todo mundo pra calçada Tremenda mancada E eles na palma da mão A gente veio pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom A gente veio aquiiiii, pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom A gente veio aquiiiii, pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom A gente veio aquiiiii só, pra ouvir Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha com o Claudinho Que papelão sangue bom","I bought a tape deck The name is weird but they say it's good I invited the black brothers who like rap From samba do bom to the inauguration The brothers who like rap From samba do bom The brothers who like rap From samba do bom The brothers who they like rap Do samba do bom The brothers who like rap Do samba do bom The plug wire was blue, white and maple My hair stood on end when I saw so many buttons I plugged the cassette into the Internet cable I used more than thirty cotton swabs Just to clean the visor That's when the bug caught It was the crowd shouting for a long time From then on the beating started The event was after three in the morning Everyone went to the sidewalk Tremendous mistake And they were in the palm of our hands We came to listen to Almir Guineto Racionais M'Cs , Aniceto, Monarco, Gabriel O Pensador Velha Guarda that sets fire, Candeia, Pagodinho Vinny, Buchecha with Claudinho What cardboard good blood We came to listen to Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda that sets fire, Candeia, Pagodinho Vinny, Buchecha with Claudinho What a cardboard good blood Eeeuu... I bought a tape deck The name is weird but they say it's good I invited the black brothers who like rap Good samba for the inauguration The brothers who like rap From the good samba The brothers who like rap From the good samba The brothers who like rap From the good samba The brothers who like rap From the good samba The plug wire was blue, white and maple My hair stood on end when I saw so much button (Oh my God!) I connected the cassette to the Internet cable I used more than thirty cotton swabs Just to clean the display That's when the bug got to me It was the crowd shouting for a long time From then on the fight started The event went on to three in the morning There Everyone went to the sidewalk Tremendous mistake And they were in the palm of our hands We came to listen to Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda that sets fire, Candeia, Pagodinho Vinny, Buchecha with Claudinho What cardboard good blood We came hereiiii, to listen to Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha with Claudinho What cardboard good blood We came hereiiii, to listen to Almir Guineto Racionais M 'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda que incendeia, Candeia, Pagodinho Vinny, Buchecha with Claudinho What cardboard good blood We came here alone, to listen to Almir Guineto Racionais M'Cs, Aniceto, Monarco, Gabriel O Pensador Velha Guarda that sets fire, Candeia, Pagodinho Vinny, Buchecha with Claudinho What cardboard good blood",https://www.letras.mus.br/jorge-aragao/228336/
Mocotó Com Pimenta,Almir Guineto,"Mocotó com pimenta faz suar, faz suar Dá moleza no corpo e faz deitar, faz deitar Mas quem ta muito fraco não aguenta Comer mocotó com pimenta Mocotó é um barato Alimento que sustenta Fica mais gostoso o prato Preparado na pimenta Quem não tava preparado Pra comer do mocotó Comeu muito, encheu a pança E fechou o paletó Mocotó com pimenta faz suar, faz suar Dá moleza no corpo e faz deitar, faz deitar Mas quem ta muito fraco não aguenta Comer mocotó com pimenta Mocotó que eu preparo Com pimenta malagueta Vista curta enfia agulha No escuro até de letra Mestre cuca, como sou Agradeço à minha vó Foi ela quem me ensinou Preparar bom mocotó Mocotó com pimenta faz suar, faz suar Dá moleza no corpo e faz deitar, faz deitar Mas quem ta muito fraco não aguenta Comer mocotó com pimenta","Mocotó with pepper makes you sweat, makes you sweat It makes your body soft and makes you lie down, makes you lie down But those who are very weak can't take it Eating mocotó with pepper Mocotó is a cheap Food that sustains The dish is more delicious Prepared with pepper Those who weren't ready To eat do mocotó He ate a lot, filled his belly And closed his jacket Mocotó with pepper makes you sweat, makes you sweat It makes your body soft and makes you lie down, makes you lie down But those who are very weak can't handle it Eating mocotó with pepper Mocotó that I prepare With chili pepper Short view insert a needle In the dark, even in the dark Master cuca, as I am I thank my grandmother She was the one who taught me Prepare a good mocotó Mocotó with pepper makes you sweat, makes you sweat It makes your body soft and makes you lie down, makes you lie down But those who are very weak can't handle it Eat mocotó with pepper",https://www.letras.mus.br/almir-guineto/mocoto-com-pimenta/
Canto Maior,Fundo de Quintal,"Afinal, meu pranto terminou Subjuguei o tédio e a dor E hoje vivo em paz Mostrei que sou capaz de me recuperar Felicidade existe e já não é mais triste o jeito do meu cantar O meu cantar vai mostrar que não tem valor A maldade, a ambição, o preconceito, o desamor E quem cantar vai notar que a vida fica bem melhor Pois o mal se vai como um encanto Se acabam as dores e prantos Pra quem canta pelos quatro cantos um canto maior","After all, my crying ended I subdued boredom and pain And today I live in peace I showed that I am capable of recovering Happiness exists and the way I sing is no longer sad My singing will show that it has no value Evil, ambition , prejudice, lack of love And whoever sings will notice that life gets much better Because evil goes away like a charm The pain and tears end For those who sing from the four corners a bigger song",https://www.letras.mus.br/fundo-de-quintal/137542/
Vim Devolver,Matias Damasio,"Vim devolver a mão da vossa filha, hmm Já não dá pra continuar, eu não mereço Miúda prendada, bonita, hmm Já não da pra continuar, mama, desculpas peço Eu vim trazer de volta a vossa filha Eu tentei mas eu não consegui Ai, desculpa Miúda prendada, carinhosa, hmm Já não da pra continuar, mama, desculpas peço Ela cozinha muito bem, eu é que não como em casa Ela me espera toda noite, e eu só chego à madrugada Ela me trata muito bem, eu é que me zango à toa Oh, meus sogros, vou Eu sou da rua Eu sou da noite, eu sou da Nguenda Eu sou do corpo, eu não mereço Eu não mereço, iêiê Já agora Me desculpa pelas vezes que não dormi em casa Disse que estava de serviço, era mentira A vizinha que você desconfiava, era verdade Era verdade, hmm Você cozinha muito bem, eu é que não como em casa Você me espera toda noite, eu só chego à madrugada Você me trata muito bem, eu é que me zango à toa Aiue, oh, minha mulher Eu sou da rua Eu sou da noite, eu sou da Nguenda Eu sou do corpo, mulher Eu não mereço, eu não mereço Quando compravas vestidos só pra me agradar (Estava nem aí) Quando choravas de noite sozinha Quando querias um colo pra poder chorar (Estava nem aí) Quando tudo acabou pra ti Eu sou da rua Eu sou da noite Eu sou da Nguenda Eu sou do corpo, mulher Eu não mereço, eu não mereço Eu sou da rua Eu sou da noite Eu sou da Nguenda Eu sou do corpo, mulher Eu não mereço, eu não mereço","I came to give back your daughter's hand, hmm I can't go on anymore, I don't deserve it Gifted, beautiful girl, hmm I can't go on anymore, mama, I'm sorry I came to bring your daughter back I tried but I couldn't Oh, sorry Gifted, affectionate girl, hmm I can't go on anymore, mama, I'm sorry She cooks very well, I'm the one who doesn't eat at home She waits for me every night, and I only arrive at dawn She treats me very well, I'm the one I get angry for nothing Oh, my in-laws, I'm coming I'm from the street I'm from the night, I'm from Nguenda I'm from the body, I don't deserve it I don't deserve it, yêiê By the way I'm sorry for the times I didn't sleep at home I said I was on duty, it was a lie The neighbor you distrusted, it was true It was true, hmm You cook very well, I'm the one who doesn't eat at home You wait for me every night, I only arrive at dawn You treat me very well, I'm the one who I'm angry for nothing Aiue, oh, my wife I'm from the street I'm from the night, I'm from Nguenda I'm from the body, woman I don't deserve it, I don't deserve it When you bought dresses just to please me (I didn't care) When you cried because night alone When you wanted a hug so you could cry (I didn't care) When everything ended for you I'm from the street I'm from the night I'm from Nguenda I'm from the body, woman I don't deserve it, I don't deserve it I'm from the street I'm of the night I'm from Nguenda I'm from the body, woman I don't deserve it, I don't deserve it",https://www.letras.mus.br/matias-damasio/vim-devolver/
Desenredo,Dorival Caymmi,"Por toda terra que passo me espanta tudo que vejo A morte tece seu fio de vida feita ao avesso O olhar que prende anda solto O olhar que solta anda preso Mas quando eu chego eu me enredo Nas tramas do teu desejo O mundo todo marcado à ferro, fogo e desprezo A vida é o fio do tempo, a morte o fim do novelo O olhar que assusta anda morto O olhar que avisa anda aceso Mas quando eu chego eu me perco Nas tranças do teu segredo Ê Minas, ê Minas, é hora de partir, eu vou Vou-me embora pra bem longe A cera da vela queimando, o homem fazendo seu preço A morte que a vida anda armando, a vida que a morte anda tendo O olhar mais fraco anda afoito O olhar mais forte, indefeso Mas quando eu chego eu me enrosco Nas cordas do seu cabelo Ê Minas, ê Minas, é hora de partir, eu vou Vou-me embora pra bem longe...","Throughout the land I pass, everything I see amazes me Death weaves its thread of life made inside out The gaze that holds is loose The gaze that lets go is trapped But when I arrive I get tangled up In the webs of your desire The whole world is branded with iron , fire and contempt Life is the thread of time, death is the end of the ball The look that scares is dead The look that warns is lit But when I arrive I get lost In the braids of your secret Ê Minas, ê Minas, it's time I'm leaving, I'm leaving, I'm going far away The candle wax is burning, the man is making his price The death that life is preparing, the life that death is having The weakest look is in a hurry The strongest look, defenseless But when I arrive I get tangled up in the strings of your hair Ê Minas, ê Minas, it's time to leave, I'm going I'm going away far away...",https://www.letras.mus.br/dorival-caymmi/356566/
Canto da Rainha,Beth Carvalho,"(Tentando) Tentando esquecer os amargos da vida Um dia saí E consegui disfarçar minha solidão Pois descobri algo mais que a inspiração Quando ouvi Ivone cantar E vi toda a poesia pairar no ar Seu canto entrou na minha vida E fez o que quis Hoje até posso afirmar Samba é minha raiz Quem nasceu pra sonhar e cantar E tem sorriso de criança Pode embalar em cada canto uma esperança E eu descobri o que é viver E não é sonho ver O fruto de tanta maldade desaparecer Se o mundo inteiro ouvir Ivone cantar ao alvorecer (Mas olha) Olha como a flor se acende Se o mundo inteiro ouvir Ivone cantar ao alvorecer Tiê, tiê  Oia lá, oxá  Se o mundo inteiro ouvir Ivone cantar ao alvorecer (Acreditar) Acreditar eu não Se o mundo inteiro ouvir Ivone cantar ao alvorecer (Liberdade) Liberdade Se o mundo inteiro ouvir Ivone cantar ao alvorecer Força da imaginação, vai lá Se o mundo inteiro ouvir Ivone cantar ao alvorecer (Sonho meu) Sonho meu, sonho meu Se o mundo inteiro ouvir Ivone cantar ao alvorecer","(Trying) Trying to forget the bitterness of life One day I left And I managed to disguise my loneliness Because I discovered something more than inspiration When I heard Ivone sing And I saw all the poetry floating in the air Her singing came into my life And did what I wanted Today I can even affirm Samba is my root Who was born to dream and sing And has a child's smile Can pack hope in every corner And I discovered what it is to live And it's not a dream to see The fruit of so much evil disappear If the whole world hears Ivone sing at dawn (But look) Look how the flower lights up If the whole world hears Ivone sing at dawn Tiê, tiê Oia lá, oxá If the whole world hears Ivone sing at dawn (Believe) Believe me not If the whole world hears Ivone sing at dawn (Freedom) Freedom If the whole world hears Ivone sing at dawn Power of imagination, go there If the whole world hears Ivone sing at dawn (My dream) My dream, my dream If the whole world hears Ivone sing at dawn",https://www.letras.mus.br/beth-carvalho/890136/
Pandeiro É Meu Nome,Alcione,"Falaram que meu companheiro Meu amigo surdo parece absurdo Apanha por tudo Ninguém canta samba Sem ele apanhar Não ouviram que seu companheiro Amigo pandeiro Também tira coco do mesmo coqueiro Apanha sorrindo pra povo cantar Pandeiro Não é absurdo mas é o meu nome Não me chamo surdo mas aguento fome Pandeiro não come mas pode apanhar Ao povo que vibra na força do som brasileiro Não é só o surdo nem só o pandeiro Tem uma família tocando legal Você cantando, tocando e batendo na gente Passando por tudo tão indiferente Não conhece a dor do instrumental Batuqueiro ê,batuqueiro Cantando samba pode bater no pandeiro (2x)","They said that my companion My deaf friend seems absurd He gets beaten for everything No one sings samba Without him being beaten They didn't hear that his companion Friend plays tambourine He also takes coconuts from the same coconut tree He gets beaten smiling so people can sing Pandeiro It's not absurd but it's my name I don't call myself deaf but I can't stand hunger Pandeiro doesn't eat but can be beaten To the people who vibrate in the strength of the Brazilian sound It's not just the deaf or just the tambourine There's a family playing nice You singing, playing and beating us Going through everything so indifferent You don't know the pain of the instrumental Batuqueiro, batuqueiro Singing samba you can hit the tambourine (2x)",https://www.letras.mus.br/alcione/88590/
Touradas em Madri,Marchinhas de Carnaval,"Eu fui às touradas em Madri E quase não volto mais aqui Pra ver Peri beijar Ceci. Eu conheci uma espanhola Natural da Catalunha; Queria que eu tocasse castanhola E pegasse touro à unha. Caramba! Caracoles! Sou do samba, Não me amoles. Pro Brasil eu vou fugir! Isto é conversa mole para boi dormir!","I went to the bullfights in Madrid And I almost never come back here To see Peri kiss Ceci. I met a Spanish woman from Catalonia; He wanted me to play castanets and catch a bull by the nail. Damn! Snails! I'm from samba, don't bother me. I'm going to run away to Brazil! This is soft talk to put you to sleep!",https://www.letras.mus.br/marchinhas-de-carnaval/430714/
Coração Medieval,Grupo Sampa,"Foi demais... me doeu Tanta maldade que você me fez Mas valeu... eu aprendi a não amar assim Me perdeu... na minha vida quer recomeçar Mas desta vez, Não vou deixar de me fazer feliz Tenho alguém... que agora sabe do meu coração Ai um amor! Pra ser amado e desejado, enfim Foi bom pra mim que apostei A dor tem seu final  E assim...  Meu coração medieval Entrou em luta corporal Venceu a fúria falsa da paixão Você... meu castelo invadiu Me feriu e eu senti Balancei mas não caí,  nem vacilei Amei, novamente eu amei Não perdi a majestade  No meu reino o amor é lei, o amor é lei !","It was too much... it hurt me So much evil that you did to me But it was worth it... I learned not to love like that You lost me... in my life you want to start over But this time, I won't stop making myself happy I have someone... who now knows about my heart Oh my love! To be loved and desired, anyway It was good for me that I bet The pain has its end And so... My medieval heart Got into a physical fight The false fury of passion won You... my castle invaded You hurt me and I felt it I swayed but I didn't fall, I didn't waver I loved, I loved again I didn't lose my majesty In my kingdom love is law, love is law!",https://www.letras.mus.br/grupo-sampa/376401/
Apareceu a Margarida,Marchinhas de Carnaval,"Apareceu a Margarida Olê, olê, olá No festival Veio pra se desfolhar Neste carnaval Apareceu a Margarida Olé, olé, olá No festival Veio pra se desfolhar Neste carnaval Carolina Tão formosa Dengosa ao chegar Distraiu-se E não viu Margarida passar Carolina Compreenda Que o mundo É uma escola A noite era de Carolina Mais foi Margarida Quem entrou de sola Olê, olê, olá A noite era de Carolina Mais foi Margarida Quem entrou de sola Olê, olê, olá","Margarida appeared Hello, hello, hello At the festival She came to defoliate herself At this carnival Margarida appeared Hello, hello, hello At the festival She came to defoliate herself At this carnival Carolina So beautiful Bashful when she arrived She got distracted And didn't see Margarida pass by Carolina Understand That the world It's a school The night belonged to Carolina But it was Margarida Who entered alone Hello, hello, hello The night belonged to Carolina But it was Margarida Who entered alone Hello, hello, hello",https://www.letras.mus.br/marchinhas-de-carnaval/959716/
